"","Datetime_UTC","Internal_temp_C","Date"
"118","12-15-2023_12:45:47",10.9,2023-12-15
"119","12-15-2023_16:45:47",10.99,2023-12-15
"120","12-15-2023_20:45:47",10.9,2023-12-15
"121","12-16-2023_00:45:47",10.99,2023-12-16
"122","12-16-2023_04:45:47",10.99,2023-12-16
"123","12-16-2023_08:45:47",10.9,2023-12-16
"124","12-16-2023_12:45:47",10.99,2023-12-16
"125","12-16-2023_16:45:47",10.99,2023-12-16
"126","12-16-2023_20:45:47",10.99,2023-12-16
"127","12-17-2023_00:45:47",10.99,2023-12-17
"128","12-17-2023_04:45:47",10.99,2023-12-17
"129","12-17-2023_08:45:47",10.9,2023-12-17
"130","12-17-2023_12:45:47",10.99,2023-12-17
"131","12-17-2023_16:45:47",10.99,2023-12-17
"132","12-17-2023_20:45:47",10.99,2023-12-17
"133","12-18-2023_00:45:47",11.07,2023-12-18
"134","12-18-2023_04:45:47",11.16,2023-12-18
"135","12-18-2023_08:45:47",11.24,2023-12-18
"136","12-18-2023_12:45:47",11.16,2023-12-18
"137","12-18-2023_16:45:47",11.16,2023-12-18
"138","12-18-2023_20:45:47",11.16,2023-12-18
"139","12-19-2023_00:45:47",11.16,2023-12-19
"140","12-19-2023_04:45:47",11.16,2023-12-19
"141","12-19-2023_08:45:48",11.07,2023-12-19
"142","12-19-2023_12:45:48",10.99,2023-12-19
"143","12-19-2023_16:45:48",10.9,2023-12-19
"144","12-19-2023_20:45:48",10.9,2023-12-19
"145","12-20-2023_00:45:48",10.82,2023-12-20
"146","12-20-2023_04:45:48",10.74,2023-12-20
"147","12-20-2023_08:45:48",10.74,2023-12-20
"148","12-20-2023_12:45:48",10.65,2023-12-20
"149","12-20-2023_16:45:48",10.57,2023-12-20
"150","12-20-2023_20:45:48",10.57,2023-12-20
"151","12-21-2023_00:45:48",10.57,2023-12-21
"152","12-21-2023_04:45:48",10.49,2023-12-21
"153","12-21-2023_08:45:48",10.4,2023-12-21
"154","12-21-2023_12:45:48",10.4,2023-12-21
"155","12-21-2023_16:45:48",10.4,2023-12-21
"156","12-21-2023_20:45:48",10.4,2023-12-21
"157","12-22-2023_00:45:48",10.32,2023-12-22
"158","12-22-2023_04:45:48",10.23,2023-12-22
"159","12-22-2023_08:45:48",10.23,2023-12-22
"160","12-22-2023_12:45:48",10.23,2023-12-22
"161","12-22-2023_16:45:48",10.23,2023-12-22
"162","12-22-2023_20:45:48",10.32,2023-12-22
"163","12-23-2023_00:45:48",10.32,2023-12-23
"164","12-23-2023_04:45:48",10.23,2023-12-23
"165","12-23-2023_08:45:48",10.23,2023-12-23
"166","12-23-2023_12:45:48",10.15,2023-12-23
"167","12-23-2023_16:45:48",10.15,2023-12-23
"168","12-23-2023_20:45:48",10.23,2023-12-23
"169","12-24-2023_00:45:48",10.23,2023-12-24
"170","12-24-2023_04:45:48",10.15,2023-12-24
"171","12-24-2023_08:45:48",10.23,2023-12-24
"172","12-24-2023_12:45:48",10.23,2023-12-24
"173","12-24-2023_16:45:48",10.15,2023-12-24
"174","12-24-2023_20:45:48",10.15,2023-12-24
"175","12-25-2023_00:45:48",10.15,2023-12-25
"176","12-25-2023_04:45:48",10.15,2023-12-25
"177","12-25-2023_08:45:48",10.15,2023-12-25
"178","12-25-2023_12:45:48",10.15,2023-12-25
"179","12-25-2023_16:45:48",10.23,2023-12-25
"180","12-25-2023_20:45:48",10.23,2023-12-25
"181","12-26-2023_00:45:48",10.32,2023-12-26
"182","12-26-2023_04:45:48",10.23,2023-12-26
"183","12-26-2023_08:45:48",10.23,2023-12-26
"184","12-26-2023_12:45:48",10.23,2023-12-26
"185","12-26-2023_16:45:48",10.15,2023-12-26
"186","12-26-2023_20:45:48",10.15,2023-12-26
"187","12-27-2023_00:45:48",10.15,2023-12-27
"188","12-27-2023_04:45:48",10.15,2023-12-27
"189","12-27-2023_08:45:48",10.15,2023-12-27
"190","12-27-2023_12:45:48",10.23,2023-12-27
"191","12-27-2023_16:45:48",10.23,2023-12-27
"192","12-27-2023_20:45:48",10.23,2023-12-27
"193","12-28-2023_00:45:48",10.23,2023-12-28
"194","12-28-2023_04:45:48",10.32,2023-12-28
"195","12-28-2023_08:45:48",10.32,2023-12-28
"196","12-28-2023_12:45:48",10.23,2023-12-28
"197","12-28-2023_16:45:48",10.23,2023-12-28
"198","12-28-2023_20:45:48",10.23,2023-12-28
"199","12-29-2023_00:45:48",10.32,2023-12-29
"200","12-29-2023_04:45:48",10.32,2023-12-29
"201","12-29-2023_08:45:48",10.23,2023-12-29
"202","12-29-2023_12:45:48",10.23,2023-12-29
"203","12-29-2023_16:45:48",10.23,2023-12-29
"204","12-29-2023_20:45:48",10.32,2023-12-29
"205","12-30-2023_00:45:48",10.32,2023-12-30
"206","12-30-2023_04:45:48",10.32,2023-12-30
"207","12-30-2023_08:45:48",10.23,2023-12-30
"208","12-30-2023_12:45:48",10.15,2023-12-30
"209","12-30-2023_16:45:49",10.15,2023-12-30
"210","12-30-2023_20:45:49",10.15,2023-12-30
"211","12-31-2023_00:45:49",10.15,2023-12-31
"212","12-31-2023_04:45:49",10.06,2023-12-31
"213","12-31-2023_08:45:49",10.06,2023-12-31
"214","12-31-2023_12:45:49",10.06,2023-12-31
"215","12-31-2023_16:45:49",10.06,2023-12-31
"216","12-31-2023_20:45:49",10.06,2023-12-31
"217","01-01-2024_00:45:49",10.06,2024-01-01
"218","01-01-2024_04:45:49",10.06,2024-01-01
"219","01-01-2024_08:45:49",9.98,2024-01-01
"220","01-01-2024_12:45:49",9.98,2024-01-01
"221","01-01-2024_16:45:49",9.98,2024-01-01
"222","01-01-2024_20:45:49",9.98,2024-01-01
"223","01-02-2024_00:45:49",9.98,2024-01-02
"224","01-02-2024_04:45:49",9.98,2024-01-02
"225","01-02-2024_08:45:49",9.98,2024-01-02
"226","01-02-2024_12:45:49",9.98,2024-01-02
"227","01-02-2024_16:45:49",9.9,2024-01-02
"228","01-02-2024_20:45:49",9.81,2024-01-02
"229","01-03-2024_00:45:49",9.81,2024-01-03
"230","01-03-2024_04:45:49",9.73,2024-01-03
"231","01-03-2024_08:45:49",9.73,2024-01-03
"232","01-03-2024_12:45:49",9.64,2024-01-03
"233","01-03-2024_16:45:49",9.73,2024-01-03
"234","01-03-2024_20:45:49",9.73,2024-01-03
"235","01-04-2024_00:45:49",9.73,2024-01-04
"236","01-04-2024_04:45:49",9.64,2024-01-04
"237","01-04-2024_08:45:49",9.73,2024-01-04
"238","01-04-2024_12:45:49",9.64,2024-01-04
"239","01-04-2024_16:45:49",9.64,2024-01-04
"240","01-04-2024_20:45:49",9.64,2024-01-04
"241","01-05-2024_00:45:49",9.56,2024-01-05
"242","01-05-2024_04:45:49",9.47,2024-01-05
"243","01-05-2024_08:45:49",9.47,2024-01-05
"244","01-05-2024_12:45:49",9.39,2024-01-05
"245","01-05-2024_16:45:49",9.39,2024-01-05
"246","01-05-2024_20:45:49",9.39,2024-01-05
"247","01-06-2024_00:45:49",9.3,2024-01-06
"248","01-06-2024_04:45:49",9.3,2024-01-06
"249","01-06-2024_08:45:49",9.3,2024-01-06
"250","01-06-2024_12:45:49",9.3,2024-01-06
"251","01-06-2024_16:45:49",9.3,2024-01-06
"252","01-06-2024_20:45:49",9.39,2024-01-06
"253","01-07-2024_00:45:49",9.39,2024-01-07
"254","01-07-2024_04:45:49",9.39,2024-01-07
"255","01-07-2024_08:45:49",9.39,2024-01-07
"256","01-07-2024_12:45:49",9.3,2024-01-07
"257","01-07-2024_16:45:49",9.3,2024-01-07
"258","01-07-2024_20:45:49",9.3,2024-01-07
"259","01-08-2024_00:45:49",9.3,2024-01-08
"260","01-08-2024_04:45:49",9.3,2024-01-08
"261","01-08-2024_08:45:49",9.3,2024-01-08
"262","01-08-2024_12:45:49",9.22,2024-01-08
"263","01-08-2024_16:45:49",9.22,2024-01-08
"264","01-08-2024_20:45:49",9.22,2024-01-08
"265","01-09-2024_00:45:49",9.13,2024-01-09
"266","01-09-2024_04:45:49",9.05,2024-01-09
"267","01-09-2024_08:45:49",9.13,2024-01-09
