"","Datetime_UTC","Internal_temp_C","Date"
"238","17-08-2022_15:31:36",9.39,"2022-08-17"
"239","17-08-2022_19:31:36",9.56,"2022-08-17"
"240","17-08-2022_23:31:36",9.64,"2022-08-17"
"241","18-08-2022_03:31:36",9.39,"2022-08-18"
"242","18-08-2022_07:31:36",9.47,"2022-08-18"
"243","18-08-2022_11:31:36",9.81,"2022-08-18"
"244","18-08-2022_15:31:36",9.47,"2022-08-18"
"245","18-08-2022_19:31:36",9.47,"2022-08-18"
"246","18-08-2022_23:31:36",9.81,"2022-08-18"
"247","19-08-2022_03:31:36",9.56,"2022-08-19"
"248","19-08-2022_07:31:36",9.47,"2022-08-19"
"249","19-08-2022_11:31:36",9.47,"2022-08-19"
"250","19-08-2022_15:31:36",9.39,"2022-08-19"
"251","19-08-2022_19:31:36",9.56,"2022-08-19"
"252","19-08-2022_23:31:36",9.47,"2022-08-19"
"253","20-08-2022_03:31:36",9.3,"2022-08-20"
"254","20-08-2022_07:31:36",9.3,"2022-08-20"
"255","20-08-2022_11:31:36",9.3,"2022-08-20"
"256","20-08-2022_15:31:36",9.22,"2022-08-20"
"257","20-08-2022_19:31:36",9.13,"2022-08-20"
"258","20-08-2022_23:31:36",9.3,"2022-08-20"
"259","21-08-2022_03:31:36",9.13,"2022-08-21"
"260","21-08-2022_07:31:36",9.05,"2022-08-21"
"261","21-08-2022_11:31:36",9.13,"2022-08-21"
"262","21-08-2022_15:31:36",9.13,"2022-08-21"
"263","21-08-2022_19:31:36",9.05,"2022-08-21"
"264","21-08-2022_23:31:36",9.05,"2022-08-21"
"265","22-08-2022_03:31:36",9.13,"2022-08-22"
"266","22-08-2022_07:31:36",9.13,"2022-08-22"
"267","22-08-2022_11:31:36",9.13,"2022-08-22"
"268","22-08-2022_15:31:36",9.13,"2022-08-22"
"269","22-08-2022_19:31:36",9.05,"2022-08-22"
"270","22-08-2022_23:31:36",9.05,"2022-08-22"
"271","23-08-2022_03:31:36",9.05,"2022-08-23"
"272","23-08-2022_07:31:36",9.05,"2022-08-23"
"273","23-08-2022_11:31:36",9.05,"2022-08-23"
"274","23-08-2022_15:31:36",9.05,"2022-08-23"
"275","23-08-2022_19:31:36",8.96,"2022-08-23"
"276","23-08-2022_23:31:36",8.96,"2022-08-23"
"277","24-08-2022_03:31:36",9.05,"2022-08-24"
"278","24-08-2022_07:31:36",9.05,"2022-08-24"
"279","24-08-2022_11:31:37",8.96,"2022-08-24"
"280","24-08-2022_15:31:37",9.05,"2022-08-24"
"281","24-08-2022_19:31:37",9.05,"2022-08-24"
"282","24-08-2022_23:31:37",8.96,"2022-08-24"
"283","25-08-2022_03:31:37",9.05,"2022-08-25"
"284","25-08-2022_07:31:37",9.05,"2022-08-25"
"285","25-08-2022_11:31:37",9.05,"2022-08-25"
"286","25-08-2022_15:31:37",9.05,"2022-08-25"
"287","25-08-2022_19:31:37",9.05,"2022-08-25"
"288","25-08-2022_23:31:37",9.13,"2022-08-25"
"289","26-08-2022_03:31:37",9.05,"2022-08-26"
"290","26-08-2022_07:31:37",8.96,"2022-08-26"
"291","26-08-2022_11:31:37",8.96,"2022-08-26"
"292","26-08-2022_15:31:37",8.96,"2022-08-26"
"293","26-08-2022_19:31:37",8.96,"2022-08-26"
"294","26-08-2022_23:31:37",8.79,"2022-08-26"
"295","27-08-2022_03:31:37",8.79,"2022-08-27"
"296","27-08-2022_07:31:37",8.79,"2022-08-27"
"297","27-08-2022_11:31:37",8.79,"2022-08-27"
"298","27-08-2022_15:31:37",8.79,"2022-08-27"
"299","27-08-2022_19:31:37",8.79,"2022-08-27"
"300","27-08-2022_23:31:37",8.79,"2022-08-27"
"301","28-08-2022_03:31:37",8.79,"2022-08-28"
"302","28-08-2022_07:31:37",8.79,"2022-08-28"
"303","28-08-2022_11:31:37",8.71,"2022-08-28"
"304","28-08-2022_15:31:37",8.71,"2022-08-28"
"305","28-08-2022_19:31:37",8.79,"2022-08-28"
"306","28-08-2022_23:31:37",8.79,"2022-08-28"
"307","29-08-2022_03:31:37",8.79,"2022-08-29"
"308","29-08-2022_07:31:37",8.88,"2022-08-29"
"309","29-08-2022_11:31:37",8.88,"2022-08-29"
"310","29-08-2022_15:31:37",8.79,"2022-08-29"
"311","29-08-2022_19:31:37",8.88,"2022-08-29"
"312","29-08-2022_23:31:37",8.88,"2022-08-29"
"313","30-08-2022_03:31:37",8.79,"2022-08-30"
"314","30-08-2022_07:31:37",8.88,"2022-08-30"
"315","30-08-2022_11:31:37",8.88,"2022-08-30"
"316","30-08-2022_15:31:37",8.79,"2022-08-30"
"317","30-08-2022_19:31:37",8.96,"2022-08-30"
"318","30-08-2022_23:31:37",8.88,"2022-08-30"
"319","31-08-2022_03:31:37",8.88,"2022-08-31"
"320","31-08-2022_07:31:37",8.79,"2022-08-31"
"321","31-08-2022_11:31:37",8.71,"2022-08-31"
"322","31-08-2022_15:31:37",8.71,"2022-08-31"
"323","31-08-2022_19:31:37",8.88,"2022-08-31"
"324","31-08-2022_23:31:37",8.79,"2022-08-31"
"325","01-09-2022_03:31:37",8.71,"2022-09-01"
"326","01-09-2022_07:31:37",8.79,"2022-09-01"
"327","01-09-2022_11:31:37",8.79,"2022-09-01"
"328","01-09-2022_15:31:37",8.79,"2022-09-01"
"329","01-09-2022_19:31:37",8.96,"2022-09-01"
"330","01-09-2022_23:31:37",8.96,"2022-09-01"
"331","02-09-2022_03:31:37",8.88,"2022-09-02"
"332","02-09-2022_07:31:37",9.05,"2022-09-02"
"333","02-09-2022_11:31:37",9.13,"2022-09-02"
"334","02-09-2022_15:31:37",9.05,"2022-09-02"
"335","02-09-2022_19:31:37",9.13,"2022-09-02"
"336","02-09-2022_23:31:37",9.3,"2022-09-02"
"337","03-09-2022_03:31:37",9.3,"2022-09-03"
"338","03-09-2022_07:31:37",9.64,"2022-09-03"
"339","03-09-2022_11:31:37",9.81,"2022-09-03"
"340","03-09-2022_15:31:37",9.98,"2022-09-03"
"341","03-09-2022_19:31:37",9.9,"2022-09-03"
"342","03-09-2022_23:31:37",9.98,"2022-09-03"
"343","04-09-2022_03:31:37",10.06,"2022-09-04"
"344","04-09-2022_07:31:37",10.06,"2022-09-04"
"345","04-09-2022_11:31:37",10.15,"2022-09-04"
"346","04-09-2022_15:31:37",10.23,"2022-09-04"
"347","04-09-2022_19:31:38",10.23,"2022-09-04"
"348","04-09-2022_23:31:38",10.4,"2022-09-04"
"349","05-09-2022_03:31:38",10.32,"2022-09-05"
"350","05-09-2022_07:31:38",10.23,"2022-09-05"
"351","05-09-2022_11:31:38",10.32,"2022-09-05"
"352","05-09-2022_15:31:38",10.32,"2022-09-05"
"353","05-09-2022_19:31:38",10.23,"2022-09-05"
"354","05-09-2022_23:31:38",10.32,"2022-09-05"
"355","06-09-2022_03:31:38",10.4,"2022-09-06"
"356","06-09-2022_07:31:38",10.4,"2022-09-06"
"357","06-09-2022_11:31:38",10.4,"2022-09-06"
"358","06-09-2022_15:31:38",10.49,"2022-09-06"
"359","06-09-2022_19:31:38",10.49,"2022-09-06"
"360","06-09-2022_23:31:38",10.49,"2022-09-06"
"361","07-09-2022_03:31:38",10.57,"2022-09-07"
"362","07-09-2022_07:31:38",10.65,"2022-09-07"
"363","07-09-2022_11:31:38",10.74,"2022-09-07"
"364","07-09-2022_15:31:38",11.16,"2022-09-07"
"365","07-09-2022_19:31:38",10.65,"2022-09-07"
"366","07-09-2022_23:31:38",10.82,"2022-09-07"
"367","08-09-2022_03:31:38",10.99,"2022-09-08"
"368","08-09-2022_07:31:38",11.16,"2022-09-08"
"369","08-09-2022_11:31:38",11.16,"2022-09-08"
"370","08-09-2022_15:31:38",11.82,"2022-09-08"
"371","08-09-2022_19:31:38",11.24,"2022-09-08"
"372","08-09-2022_23:31:38",10.99,"2022-09-08"
"373","09-09-2022_03:31:38",11.24,"2022-09-09"
"374","09-09-2022_07:31:38",10.9,"2022-09-09"
"375","09-09-2022_11:31:38",10.74,"2022-09-09"
"376","09-09-2022_15:31:38",11.16,"2022-09-09"
"377","09-09-2022_19:31:38",10.99,"2022-09-09"
"378","09-09-2022_23:31:38",10.65,"2022-09-09"
"379","10-09-2022_03:31:38",10.9,"2022-09-10"
"380","10-09-2022_07:31:38",10.9,"2022-09-10"
"381","10-09-2022_11:31:38",10.65,"2022-09-10"
"382","10-09-2022_15:31:38",10.82,"2022-09-10"
"383","10-09-2022_19:31:38",10.99,"2022-09-10"
"384","10-09-2022_23:31:38",10.82,"2022-09-10"
"385","11-09-2022_03:31:38",10.9,"2022-09-11"
"386","11-09-2022_07:31:38",11.16,"2022-09-11"
"387","11-09-2022_11:31:38",10.9,"2022-09-11"
"388","11-09-2022_15:31:38",10.99,"2022-09-11"
"389","11-09-2022_19:31:38",11.16,"2022-09-11"
"390","11-09-2022_23:31:38",10.82,"2022-09-11"
"391","12-09-2022_03:31:38",10.9,"2022-09-12"
"392","12-09-2022_07:31:38",11.24,"2022-09-12"
"393","12-09-2022_11:31:38",11.32,"2022-09-12"
"394","12-09-2022_15:31:38",11.41,"2022-09-12"
"395","12-09-2022_19:31:38",11.66,"2022-09-12"
"396","12-09-2022_23:31:38",11.99,"2022-09-12"
"397","13-09-2022_03:31:38",11.99,"2022-09-13"
"398","13-09-2022_07:31:38",11.99,"2022-09-13"
"399","13-09-2022_11:31:38",11.91,"2022-09-13"
"400","13-09-2022_15:31:38",11.82,"2022-09-13"
"401","13-09-2022_19:31:38",12.32,"2022-09-13"
"402","13-09-2022_23:31:38",11.49,"2022-09-13"
"403","14-09-2022_03:31:38",11.32,"2022-09-14"
"404","14-09-2022_07:31:38",11.49,"2022-09-14"
"405","14-09-2022_11:31:38",11.49,"2022-09-14"
"406","14-09-2022_15:31:38",10.57,"2022-09-14"
"407","14-09-2022_19:31:38",11.32,"2022-09-14"
"408","14-09-2022_23:31:38",10.9,"2022-09-14"
"409","15-09-2022_03:31:38",10.74,"2022-09-15"
"410","15-09-2022_07:31:38",10.82,"2022-09-15"
"411","15-09-2022_11:31:38",10.49,"2022-09-15"
"412","15-09-2022_15:31:38",10.23,"2022-09-15"
"413","15-09-2022_19:31:38",10.57,"2022-09-15"
"414","15-09-2022_23:31:38",10.57,"2022-09-15"
"415","16-09-2022_03:31:38",10.23,"2022-09-16"
"416","16-09-2022_07:31:39",10.4,"2022-09-16"
"417","16-09-2022_11:31:39",10.49,"2022-09-16"
"418","16-09-2022_15:31:39",10.32,"2022-09-16"
"419","16-09-2022_19:31:39",10.4,"2022-09-16"
"420","16-09-2022_23:31:39",10.4,"2022-09-16"
"421","17-09-2022_03:31:39",10.32,"2022-09-17"
"422","17-09-2022_07:31:39",10.32,"2022-09-17"
"423","17-09-2022_11:31:39",10.32,"2022-09-17"
"424","17-09-2022_15:31:39",10.06,"2022-09-17"
"425","17-09-2022_19:31:39",10.15,"2022-09-17"
"426","17-09-2022_23:31:39",10.32,"2022-09-17"
"427","18-09-2022_03:31:39",10.06,"2022-09-18"
"428","18-09-2022_07:31:39",10.15,"2022-09-18"
"429","18-09-2022_11:31:39",10.32,"2022-09-18"
"430","18-09-2022_15:31:39",9.98,"2022-09-18"
"431","18-09-2022_19:31:39",9.81,"2022-09-18"
"432","18-09-2022_23:31:39",9.81,"2022-09-18"
"433","19-09-2022_03:31:39",9.64,"2022-09-19"
"434","19-09-2022_07:31:39",9.56,"2022-09-19"
"435","19-09-2022_11:31:39",9.64,"2022-09-19"
"436","19-09-2022_15:31:39",9.64,"2022-09-19"
"437","19-09-2022_19:31:39",9.73,"2022-09-19"
"438","19-09-2022_23:31:39",9.73,"2022-09-19"
"439","20-09-2022_03:31:39",9.64,"2022-09-20"
"440","20-09-2022_07:31:39",9.73,"2022-09-20"
"441","20-09-2022_11:31:39",9.73,"2022-09-20"
"442","20-09-2022_15:31:39",9.73,"2022-09-20"
"443","20-09-2022_19:31:39",9.64,"2022-09-20"
"444","20-09-2022_23:31:39",9.64,"2022-09-20"
"445","21-09-2022_03:31:39",9.56,"2022-09-21"
"446","21-09-2022_07:31:39",9.56,"2022-09-21"
"447","21-09-2022_11:31:39",9.56,"2022-09-21"
"448","21-09-2022_15:31:39",9.64,"2022-09-21"
"449","21-09-2022_19:31:39",9.81,"2022-09-21"
"450","21-09-2022_23:31:39",9.81,"2022-09-21"
"451","22-09-2022_03:31:39",9.9,"2022-09-22"
"452","22-09-2022_07:31:39",9.98,"2022-09-22"
"453","22-09-2022_11:31:39",9.9,"2022-09-22"
"454","22-09-2022_15:31:39",9.9,"2022-09-22"
"455","22-09-2022_19:31:39",9.9,"2022-09-22"
"456","22-09-2022_23:31:39",9.81,"2022-09-22"
"457","23-09-2022_03:31:39",9.9,"2022-09-23"
"458","23-09-2022_07:31:39",9.9,"2022-09-23"
"459","23-09-2022_11:31:39",9.9,"2022-09-23"
"460","23-09-2022_15:31:39",10.15,"2022-09-23"
"461","23-09-2022_19:31:39",10.15,"2022-09-23"
"462","23-09-2022_23:31:39",10.15,"2022-09-23"
"463","24-09-2022_03:31:39",10.32,"2022-09-24"
"464","24-09-2022_07:31:39",10.32,"2022-09-24"
"465","24-09-2022_11:31:39",10.32,"2022-09-24"
"466","24-09-2022_15:31:39",10.4,"2022-09-24"
"467","24-09-2022_19:31:39",10.49,"2022-09-24"
"468","24-09-2022_23:31:39",10.57,"2022-09-24"
"469","25-09-2022_03:31:39",10.49,"2022-09-25"
"470","25-09-2022_07:31:39",10.57,"2022-09-25"
"471","25-09-2022_11:31:39",10.49,"2022-09-25"
"472","25-09-2022_15:31:39",10.65,"2022-09-25"
"473","25-09-2022_19:31:39",10.74,"2022-09-25"
"474","25-09-2022_23:31:39",10.82,"2022-09-25"
"475","26-09-2022_03:31:39",10.9,"2022-09-26"
"476","26-09-2022_07:31:39",10.82,"2022-09-26"
"477","26-09-2022_11:31:39",10.49,"2022-09-26"
"478","26-09-2022_15:31:39",10.49,"2022-09-26"
"479","26-09-2022_19:31:39",10.65,"2022-09-26"
"480","26-09-2022_23:31:39",10.49,"2022-09-26"
"481","27-09-2022_03:31:39",10.49,"2022-09-27"
