"","Datetime_UTC","Internal_temp_C","Date"
"36","27-03-2023_21:35:19",7.85,"2023-03-27"
"37","28-03-2023_01:35:19",7.85,"2023-03-28"
"38","28-03-2023_05:35:19",7.85,"2023-03-28"
"39","28-03-2023_09:35:19",7.85,"2023-03-28"
"40","28-03-2023_13:35:19",7.85,"2023-03-28"
"41","28-03-2023_17:35:19",7.85,"2023-03-28"
"42","28-03-2023_21:35:19",7.77,"2023-03-28"
"43","29-03-2023_01:35:19",7.68,"2023-03-29"
"44","29-03-2023_05:35:19",7.68,"2023-03-29"
"45","29-03-2023_09:35:19",7.51,"2023-03-29"
"46","29-03-2023_13:35:19",7.34,"2023-03-29"
"47","29-03-2023_17:35:19",7.25,"2023-03-29"
"48","29-03-2023_21:35:19",7.25,"2023-03-29"
"49","30-03-2023_01:35:19",7.25,"2023-03-30"
"50","30-03-2023_05:35:19",7.25,"2023-03-30"
"51","30-03-2023_09:35:19",7.34,"2023-03-30"
"52","30-03-2023_13:35:19",7.34,"2023-03-30"
"53","30-03-2023_17:35:19",7.25,"2023-03-30"
"54","30-03-2023_21:35:19",7.25,"2023-03-30"
"55","31-03-2023_01:35:19",7.25,"2023-03-31"
"56","31-03-2023_05:35:19",7.25,"2023-03-31"
"57","31-03-2023_09:35:19",7.34,"2023-03-31"
"58","31-03-2023_13:35:19",7.42,"2023-03-31"
"59","31-03-2023_17:35:19",7.34,"2023-03-31"
"60","31-03-2023_21:35:19",7.34,"2023-03-31"
"61","01-04-2023_01:35:19",7.42,"2023-04-01"
"62","01-04-2023_05:35:19",7.42,"2023-04-01"
"63","01-04-2023_09:35:19",7.42,"2023-04-01"
"64","01-04-2023_13:35:19",7.42,"2023-04-01"
"65","01-04-2023_17:35:19",7.51,"2023-04-01"
"66","01-04-2023_21:35:19",7.77,"2023-04-01"
"67","02-04-2023_01:35:19",7.94,"2023-04-02"
"68","02-04-2023_05:35:19",8.11,"2023-04-02"
"69","02-04-2023_09:35:19",8.28,"2023-04-02"
"70","02-04-2023_13:35:19",8.2,"2023-04-02"
"71","02-04-2023_17:35:19",8.2,"2023-04-02"
"72","02-04-2023_21:35:20",8.28,"2023-04-02"
"73","03-04-2023_01:35:20",8.2,"2023-04-03"
"74","03-04-2023_05:35:20",8.2,"2023-04-03"
"75","03-04-2023_09:35:20",8.28,"2023-04-03"
"76","03-04-2023_13:35:20",8.37,"2023-04-03"
"77","03-04-2023_17:35:20",8.28,"2023-04-03"
"78","03-04-2023_21:35:20",8.28,"2023-04-03"
"79","04-04-2023_01:35:20",8.11,"2023-04-04"
"80","04-04-2023_05:35:20",7.85,"2023-04-04"
"81","04-04-2023_09:35:20",7.85,"2023-04-04"
"82","04-04-2023_13:35:20",7.85,"2023-04-04"
"83","04-04-2023_17:35:20",7.85,"2023-04-04"
"84","04-04-2023_21:35:20",7.85,"2023-04-04"
"85","05-04-2023_01:35:20",7.94,"2023-04-05"
"86","05-04-2023_05:35:20",7.85,"2023-04-05"
"87","05-04-2023_09:35:20",8.03,"2023-04-05"
"88","05-04-2023_13:35:20",8.11,"2023-04-05"
"89","05-04-2023_17:35:20",8.03,"2023-04-05"
"90","05-04-2023_21:35:20",8.03,"2023-04-05"
"91","06-04-2023_01:35:20",7.94,"2023-04-06"
"92","06-04-2023_05:35:20",7.85,"2023-04-06"
"93","06-04-2023_09:35:20",7.85,"2023-04-06"
"94","06-04-2023_13:35:20",7.85,"2023-04-06"
"95","06-04-2023_17:35:20",7.77,"2023-04-06"
"96","06-04-2023_21:35:20",7.85,"2023-04-06"
"97","07-04-2023_01:35:20",7.85,"2023-04-07"
"98","07-04-2023_05:35:20",7.77,"2023-04-07"
"99","07-04-2023_09:35:20",7.85,"2023-04-07"
"100","07-04-2023_13:35:20",7.85,"2023-04-07"
"101","07-04-2023_17:35:20",7.85,"2023-04-07"
"102","07-04-2023_21:35:20",7.85,"2023-04-07"
"103","08-04-2023_01:35:20",7.85,"2023-04-08"
"104","08-04-2023_05:35:20",7.77,"2023-04-08"
"105","08-04-2023_09:35:20",7.85,"2023-04-08"
"106","08-04-2023_13:35:20",7.94,"2023-04-08"
"107","08-04-2023_17:35:20",7.77,"2023-04-08"
"108","08-04-2023_21:35:20",7.77,"2023-04-08"
"109","09-04-2023_01:35:20",7.77,"2023-04-09"
"110","09-04-2023_05:35:20",7.77,"2023-04-09"
"111","09-04-2023_09:35:20",7.85,"2023-04-09"
"112","09-04-2023_13:35:20",8.28,"2023-04-09"
"113","09-04-2023_17:35:20",8.45,"2023-04-09"
"114","09-04-2023_21:35:20",8.62,"2023-04-09"
"115","10-04-2023_01:35:20",8.54,"2023-04-10"
"116","10-04-2023_05:35:20",8.54,"2023-04-10"
"117","10-04-2023_09:35:20",8.54,"2023-04-10"
"118","10-04-2023_13:35:20",8.62,"2023-04-10"
"119","10-04-2023_17:35:20",8.62,"2023-04-10"
"120","10-04-2023_21:35:20",8.62,"2023-04-10"
"121","11-04-2023_01:35:20",8.54,"2023-04-11"
"122","11-04-2023_05:35:20",8.62,"2023-04-11"
"123","11-04-2023_09:35:20",8.54,"2023-04-11"
"124","11-04-2023_13:35:20",8.62,"2023-04-11"
"125","11-04-2023_17:35:20",8.62,"2023-04-11"
"126","11-04-2023_21:35:20",8.71,"2023-04-11"
"127","12-04-2023_01:35:20",8.62,"2023-04-12"
"128","12-04-2023_05:35:20",8.71,"2023-04-12"
"129","12-04-2023_09:35:20",8.71,"2023-04-12"
"130","12-04-2023_13:35:20",8.62,"2023-04-12"
"131","12-04-2023_17:35:20",8.62,"2023-04-12"
"132","12-04-2023_21:35:20",8.62,"2023-04-12"
"133","13-04-2023_01:35:20",8.71,"2023-04-13"
"134","13-04-2023_05:35:20",8.62,"2023-04-13"
"135","13-04-2023_09:35:20",8.62,"2023-04-13"
"136","13-04-2023_13:35:20",8.54,"2023-04-13"
"137","13-04-2023_17:35:20",8.54,"2023-04-13"
"138","13-04-2023_21:35:20",8.62,"2023-04-13"
"139","14-04-2023_01:35:20",8.54,"2023-04-14"
"140","14-04-2023_05:35:20",8.54,"2023-04-14"
"141","14-04-2023_09:35:20",8.45,"2023-04-14"
"142","14-04-2023_13:35:20",8.54,"2023-04-14"
"143","14-04-2023_17:35:20",8.62,"2023-04-14"
"144","14-04-2023_21:35:20",8.54,"2023-04-14"
"145","15-04-2023_01:35:21",8.71,"2023-04-15"
"146","15-04-2023_05:35:21",8.79,"2023-04-15"
"147","15-04-2023_09:35:21",8.79,"2023-04-15"
"148","15-04-2023_13:35:21",8.71,"2023-04-15"
"149","15-04-2023_17:35:21",8.79,"2023-04-15"
"150","15-04-2023_21:35:21",8.79,"2023-04-15"
"151","16-04-2023_01:35:21",8.79,"2023-04-16"
"152","16-04-2023_05:35:21",8.79,"2023-04-16"
"153","16-04-2023_09:35:21",8.71,"2023-04-16"
"154","16-04-2023_13:35:21",8.79,"2023-04-16"
"155","16-04-2023_17:35:21",8.62,"2023-04-16"
"156","16-04-2023_21:35:21",8.62,"2023-04-16"
"157","17-04-2023_01:35:21",8.71,"2023-04-17"
"158","17-04-2023_05:35:21",8.71,"2023-04-17"
"159","17-04-2023_09:35:21",8.71,"2023-04-17"
"160","17-04-2023_13:35:21",8.71,"2023-04-17"
"161","17-04-2023_17:35:21",8.79,"2023-04-17"
"162","17-04-2023_21:35:21",8.62,"2023-04-17"
"163","18-04-2023_01:35:21",8.62,"2023-04-18"
"164","18-04-2023_05:35:21",8.71,"2023-04-18"
"165","18-04-2023_09:35:21",8.71,"2023-04-18"
"166","18-04-2023_13:35:21",8.62,"2023-04-18"
"167","18-04-2023_17:35:21",8.71,"2023-04-18"
"168","18-04-2023_21:35:21",8.62,"2023-04-18"
"169","19-04-2023_01:35:21",8.62,"2023-04-19"
"170","19-04-2023_05:35:21",8.71,"2023-04-19"
"171","19-04-2023_09:35:21",8.62,"2023-04-19"
"172","19-04-2023_13:35:21",8.62,"2023-04-19"
"173","19-04-2023_17:35:21",8.62,"2023-04-19"
"174","19-04-2023_21:35:21",8.62,"2023-04-19"
"175","20-04-2023_01:35:21",8.62,"2023-04-20"
"176","20-04-2023_05:35:21",8.62,"2023-04-20"
"177","20-04-2023_09:35:21",8.62,"2023-04-20"
"178","20-04-2023_13:35:21",8.71,"2023-04-20"
"179","20-04-2023_17:35:21",8.62,"2023-04-20"
"180","20-04-2023_21:35:21",8.62,"2023-04-20"
"181","21-04-2023_01:35:21",8.71,"2023-04-21"
"182","21-04-2023_05:35:21",8.71,"2023-04-21"
"183","21-04-2023_09:35:21",8.62,"2023-04-21"
"184","21-04-2023_13:35:21",8.62,"2023-04-21"
"185","21-04-2023_17:35:21",8.71,"2023-04-21"
"186","21-04-2023_21:35:21",8.71,"2023-04-21"
"187","22-04-2023_01:35:21",8.71,"2023-04-22"
"188","22-04-2023_05:35:21",8.62,"2023-04-22"
"189","22-04-2023_09:35:21",8.62,"2023-04-22"
"190","22-04-2023_13:35:21",8.62,"2023-04-22"
"191","22-04-2023_17:35:21",8.62,"2023-04-22"
"192","22-04-2023_21:35:21",8.71,"2023-04-22"
"193","23-04-2023_01:35:21",8.79,"2023-04-23"
"194","23-04-2023_05:35:21",8.79,"2023-04-23"
"195","23-04-2023_09:35:21",8.79,"2023-04-23"
"196","23-04-2023_13:35:21",8.79,"2023-04-23"
"197","23-04-2023_17:35:21",8.71,"2023-04-23"
"198","23-04-2023_21:35:21",8.71,"2023-04-23"
"199","24-04-2023_01:35:21",8.71,"2023-04-24"
"200","24-04-2023_05:35:21",8.71,"2023-04-24"
"201","24-04-2023_09:35:21",8.79,"2023-04-24"
"202","24-04-2023_13:35:21",8.71,"2023-04-24"
"203","24-04-2023_17:35:21",8.71,"2023-04-24"
"204","24-04-2023_21:35:21",8.71,"2023-04-24"
"205","25-04-2023_01:35:21",8.71,"2023-04-25"
"206","25-04-2023_05:35:21",8.71,"2023-04-25"
"207","25-04-2023_09:35:21",8.79,"2023-04-25"
"208","25-04-2023_13:35:21",8.79,"2023-04-25"
"209","25-04-2023_17:35:21",8.79,"2023-04-25"
"210","25-04-2023_21:35:21",8.79,"2023-04-25"
"211","26-04-2023_01:35:22",8.79,"2023-04-26"
"212","26-04-2023_05:35:22",8.79,"2023-04-26"
"213","26-04-2023_09:35:22",8.88,"2023-04-26"
"214","26-04-2023_13:35:22",8.88,"2023-04-26"
"215","26-04-2023_17:35:22",8.88,"2023-04-26"
"216","26-04-2023_21:35:22",8.88,"2023-04-26"
"217","27-04-2023_01:35:22",8.88,"2023-04-27"
"218","27-04-2023_05:35:22",8.79,"2023-04-27"
"219","27-04-2023_09:35:22",8.88,"2023-04-27"
"220","27-04-2023_13:35:22",8.88,"2023-04-27"
"221","27-04-2023_17:35:22",8.88,"2023-04-27"
"222","27-04-2023_21:35:22",8.96,"2023-04-27"
"223","28-04-2023_01:35:22",8.88,"2023-04-28"
"224","28-04-2023_05:35:22",8.96,"2023-04-28"
"225","28-04-2023_09:35:22",8.96,"2023-04-28"
"226","28-04-2023_13:35:22",8.96,"2023-04-28"
"227","28-04-2023_17:35:22",8.96,"2023-04-28"
"228","28-04-2023_21:35:22",8.96,"2023-04-28"
"229","29-04-2023_01:35:22",8.88,"2023-04-29"
"230","29-04-2023_05:35:22",8.88,"2023-04-29"
"231","29-04-2023_09:35:22",8.88,"2023-04-29"
"232","29-04-2023_13:35:22",8.96,"2023-04-29"
"233","29-04-2023_17:35:22",8.96,"2023-04-29"
"234","29-04-2023_21:35:22",8.88,"2023-04-29"
"235","30-04-2023_01:35:22",8.96,"2023-04-30"
"236","30-04-2023_05:35:22",8.88,"2023-04-30"
"237","30-04-2023_09:35:22",8.79,"2023-04-30"
"238","30-04-2023_13:35:22",8.79,"2023-04-30"
"239","30-04-2023_17:35:22",8.79,"2023-04-30"
"240","30-04-2023_21:35:22",8.71,"2023-04-30"
"241","01-05-2023_01:35:22",8.79,"2023-05-01"
"242","01-05-2023_05:35:22",8.71,"2023-05-01"
"243","01-05-2023_09:35:22",8.62,"2023-05-01"
"244","01-05-2023_13:35:22",8.62,"2023-05-01"
"245","01-05-2023_17:35:22",8.62,"2023-05-01"
"246","01-05-2023_21:35:22",8.62,"2023-05-01"
"247","02-05-2023_01:35:22",8.62,"2023-05-02"
"248","02-05-2023_05:35:22",8.62,"2023-05-02"
"249","02-05-2023_09:35:22",8.71,"2023-05-02"
"250","02-05-2023_13:35:22",8.71,"2023-05-02"
"251","02-05-2023_17:35:22",8.62,"2023-05-02"
"252","02-05-2023_21:35:22",8.62,"2023-05-02"
"253","03-05-2023_01:35:22",8.62,"2023-05-03"
"254","03-05-2023_05:35:22",8.62,"2023-05-03"
"255","03-05-2023_09:35:22",8.62,"2023-05-03"
"256","03-05-2023_13:35:22",8.62,"2023-05-03"
"257","03-05-2023_17:35:22",8.71,"2023-05-03"
"258","03-05-2023_21:35:22",8.62,"2023-05-03"
"259","04-05-2023_01:35:22",8.62,"2023-05-04"
"260","04-05-2023_05:35:22",8.71,"2023-05-04"
"261","04-05-2023_09:35:22",8.71,"2023-05-04"
"262","04-05-2023_13:35:22",8.71,"2023-05-04"
"263","04-05-2023_17:35:22",8.71,"2023-05-04"
"264","04-05-2023_21:35:22",8.71,"2023-05-04"
"265","05-05-2023_01:35:22",8.71,"2023-05-05"
"266","05-05-2023_05:35:22",8.79,"2023-05-05"
"267","05-05-2023_09:35:22",8.71,"2023-05-05"
"268","05-05-2023_13:35:22",8.71,"2023-05-05"
"269","05-05-2023_17:35:22",8.79,"2023-05-05"
"270","05-05-2023_21:35:22",8.79,"2023-05-05"
"271","06-05-2023_01:35:22",8.79,"2023-05-06"
"272","06-05-2023_05:35:22",8.96,"2023-05-06"
"273","06-05-2023_09:35:22",8.88,"2023-05-06"
"274","06-05-2023_13:35:22",8.79,"2023-05-06"
"275","06-05-2023_17:35:22",8.96,"2023-05-06"
"276","06-05-2023_21:35:22",8.88,"2023-05-06"
"277","07-05-2023_01:35:22",8.88,"2023-05-07"
"278","07-05-2023_05:35:22",8.96,"2023-05-07"
"279","07-05-2023_09:35:22",8.88,"2023-05-07"
"280","07-05-2023_13:35:23",8.88,"2023-05-07"
"281","07-05-2023_17:35:23",8.96,"2023-05-07"
"282","07-05-2023_21:35:23",8.88,"2023-05-07"
"283","08-05-2023_01:35:23",8.88,"2023-05-08"
"284","08-05-2023_05:35:23",8.88,"2023-05-08"
"285","08-05-2023_09:35:23",8.88,"2023-05-08"
"286","08-05-2023_13:35:23",8.79,"2023-05-08"
"287","08-05-2023_17:35:23",8.79,"2023-05-08"
"288","08-05-2023_21:35:23",8.79,"2023-05-08"
"289","09-05-2023_01:35:23",8.79,"2023-05-09"
"290","09-05-2023_05:35:23",8.79,"2023-05-09"
"291","09-05-2023_09:35:23",8.79,"2023-05-09"
"292","09-05-2023_13:35:23",8.79,"2023-05-09"
"293","09-05-2023_17:35:23",8.88,"2023-05-09"
"294","09-05-2023_21:35:23",8.88,"2023-05-09"
"295","10-05-2023_01:35:23",8.79,"2023-05-10"
"296","10-05-2023_05:35:23",8.79,"2023-05-10"
"297","10-05-2023_09:35:23",8.88,"2023-05-10"
"298","10-05-2023_13:35:23",8.88,"2023-05-10"
"299","10-05-2023_17:35:23",8.88,"2023-05-10"
"300","10-05-2023_21:35:23",8.88,"2023-05-10"
"301","11-05-2023_01:35:23",8.88,"2023-05-11"
"302","11-05-2023_05:35:23",8.88,"2023-05-11"
"303","11-05-2023_09:35:23",8.88,"2023-05-11"
"304","11-05-2023_13:35:23",8.88,"2023-05-11"
"305","11-05-2023_17:35:23",8.88,"2023-05-11"
"306","11-05-2023_21:35:23",8.88,"2023-05-11"
"307","12-05-2023_01:35:23",8.88,"2023-05-12"
"308","12-05-2023_05:35:23",8.96,"2023-05-12"
"309","12-05-2023_09:35:23",9.05,"2023-05-12"
"310","12-05-2023_13:35:23",8.96,"2023-05-12"
"311","12-05-2023_17:35:23",9.05,"2023-05-12"
"312","12-05-2023_21:35:23",9.05,"2023-05-12"
"313","13-05-2023_01:35:23",8.96,"2023-05-13"
"314","13-05-2023_05:35:23",9.05,"2023-05-13"
"315","13-05-2023_09:35:23",9.13,"2023-05-13"
"316","13-05-2023_13:35:23",9.13,"2023-05-13"
"317","13-05-2023_17:35:23",9.22,"2023-05-13"
"318","13-05-2023_21:35:23",9.13,"2023-05-13"
"319","14-05-2023_01:35:23",9.13,"2023-05-14"
"320","14-05-2023_05:35:23",9.22,"2023-05-14"
"321","14-05-2023_09:35:23",9.22,"2023-05-14"
"322","14-05-2023_13:35:23",9.13,"2023-05-14"
"323","14-05-2023_17:35:23",8.96,"2023-05-14"
"324","14-05-2023_21:35:23",8.88,"2023-05-14"
"325","15-05-2023_01:35:23",8.88,"2023-05-15"
"326","15-05-2023_05:35:23",8.88,"2023-05-15"
"327","15-05-2023_09:35:23",8.88,"2023-05-15"
"328","15-05-2023_13:35:23",8.88,"2023-05-15"
"329","15-05-2023_17:35:23",8.96,"2023-05-15"
"330","15-05-2023_21:35:23",8.96,"2023-05-15"
"331","16-05-2023_01:35:23",9.05,"2023-05-16"
"332","16-05-2023_05:35:23",8.96,"2023-05-16"
"333","16-05-2023_09:35:23",8.96,"2023-05-16"
"334","16-05-2023_13:35:23",8.96,"2023-05-16"
"335","16-05-2023_17:35:23",9.05,"2023-05-16"
"336","16-05-2023_21:35:23",8.96,"2023-05-16"
"337","17-05-2023_01:35:23",8.96,"2023-05-17"
"338","17-05-2023_05:35:23",9.05,"2023-05-17"
"339","17-05-2023_09:35:23",9.05,"2023-05-17"
"340","17-05-2023_13:35:23",9.05,"2023-05-17"
"341","17-05-2023_17:35:23",9.05,"2023-05-17"
"342","17-05-2023_21:35:23",8.96,"2023-05-17"
"343","18-05-2023_01:35:23",8.88,"2023-05-18"
"344","18-05-2023_05:35:23",8.96,"2023-05-18"
"345","18-05-2023_09:35:23",8.96,"2023-05-18"
"346","18-05-2023_13:35:23",8.96,"2023-05-18"
"347","18-05-2023_17:35:23",8.96,"2023-05-18"
"348","18-05-2023_21:35:23",9.05,"2023-05-18"
"349","19-05-2023_01:35:23",9.13,"2023-05-19"
"350","19-05-2023_05:35:23",9.39,"2023-05-19"
"351","19-05-2023_09:35:23",9.47,"2023-05-19"
"352","19-05-2023_13:35:23",9.56,"2023-05-19"
"353","19-05-2023_17:35:24",9.64,"2023-05-19"
"354","19-05-2023_21:35:24",9.73,"2023-05-19"
"355","20-05-2023_01:35:24",9.73,"2023-05-20"
"356","20-05-2023_05:35:24",9.73,"2023-05-20"
"357","20-05-2023_09:35:24",9.64,"2023-05-20"
"358","20-05-2023_13:35:24",9.56,"2023-05-20"
"359","20-05-2023_17:35:24",9.56,"2023-05-20"
"360","20-05-2023_21:35:24",9.47,"2023-05-20"
"361","21-05-2023_01:35:24",9.47,"2023-05-21"
"362","21-05-2023_05:35:24",9.47,"2023-05-21"
"363","21-05-2023_09:35:24",9.39,"2023-05-21"
"364","21-05-2023_13:35:24",9.47,"2023-05-21"
"365","21-05-2023_17:35:24",9.39,"2023-05-21"
"366","21-05-2023_21:35:24",9.3,"2023-05-21"
"367","22-05-2023_01:35:24",9.39,"2023-05-22"
"368","22-05-2023_05:35:24",9.39,"2023-05-22"
"369","22-05-2023_09:35:24",9.39,"2023-05-22"
"370","22-05-2023_13:35:24",9.3,"2023-05-22"
"371","22-05-2023_17:35:24",9.47,"2023-05-22"
"372","22-05-2023_21:35:24",9.39,"2023-05-22"
"373","23-05-2023_01:35:24",9.3,"2023-05-23"
"374","23-05-2023_05:35:24",9.39,"2023-05-23"
"375","23-05-2023_09:35:24",8.96,"2023-05-23"
"376","23-05-2023_13:35:24",8.71,"2023-05-23"
"377","23-05-2023_17:35:24",8.62,"2023-05-23"
"378","23-05-2023_21:35:24",8.88,"2023-05-23"
"379","24-05-2023_01:35:24",9.3,"2023-05-24"
"380","24-05-2023_05:35:24",9.81,"2023-05-24"
"381","24-05-2023_09:35:24",10.23,"2023-05-24"
"382","24-05-2023_13:35:24",10.32,"2023-05-24"
"383","24-05-2023_17:35:24",10.57,"2023-05-24"
"384","24-05-2023_21:35:24",10.4,"2023-05-24"
"385","25-05-2023_01:35:24",10.06,"2023-05-25"
"386","25-05-2023_05:35:24",9.98,"2023-05-25"
"387","25-05-2023_09:35:24",10.06,"2023-05-25"
"388","25-05-2023_13:35:24",9.9,"2023-05-25"
"389","25-05-2023_17:35:24",10.06,"2023-05-25"
"390","25-05-2023_21:35:24",10.23,"2023-05-25"
"391","26-05-2023_01:35:24",10.06,"2023-05-26"
"392","26-05-2023_05:35:24",9.98,"2023-05-26"
"393","26-05-2023_09:35:24",10.06,"2023-05-26"
"394","26-05-2023_13:35:24",10.15,"2023-05-26"
"395","26-05-2023_17:35:24",10.4,"2023-05-26"
"396","26-05-2023_21:35:24",10.57,"2023-05-26"
"397","27-05-2023_01:35:24",10.57,"2023-05-27"
"398","27-05-2023_05:35:24",10.57,"2023-05-27"
"399","27-05-2023_09:35:24",10.65,"2023-05-27"
"400","27-05-2023_13:35:24",10.82,"2023-05-27"
"401","27-05-2023_17:35:24",10.32,"2023-05-27"
"402","27-05-2023_21:35:24",10.4,"2023-05-27"
"403","28-05-2023_01:35:24",10.4,"2023-05-28"
"404","28-05-2023_05:35:24",10.23,"2023-05-28"
"405","28-05-2023_09:35:24",10.15,"2023-05-28"
"406","28-05-2023_13:35:24",10.06,"2023-05-28"
"407","28-05-2023_17:35:24",10.15,"2023-05-28"
"408","28-05-2023_21:35:24",10.06,"2023-05-28"
"409","29-05-2023_01:35:24",10.23,"2023-05-29"
"410","29-05-2023_05:35:24",10.32,"2023-05-29"
"411","29-05-2023_09:35:24",10.23,"2023-05-29"
"412","29-05-2023_13:35:24",10.06,"2023-05-29"
"413","29-05-2023_17:35:24",9.98,"2023-05-29"
"414","29-05-2023_21:35:24",10.06,"2023-05-29"
"415","30-05-2023_01:35:24",10.15,"2023-05-30"
"416","30-05-2023_05:35:24",10.32,"2023-05-30"
"417","30-05-2023_09:35:24",10.32,"2023-05-30"
"418","30-05-2023_13:35:24",10.15,"2023-05-30"
"419","30-05-2023_17:35:24",10.23,"2023-05-30"
"420","30-05-2023_21:35:25",9.98,"2023-05-30"
"421","31-05-2023_01:35:25",10.65,"2023-05-31"
"422","31-05-2023_05:35:25",10.99,"2023-05-31"
"423","31-05-2023_09:35:25",11.16,"2023-05-31"
"424","31-05-2023_13:35:25",11.74,"2023-05-31"
"425","31-05-2023_17:35:25",12.16,"2023-05-31"
"426","31-05-2023_21:35:25",12.24,"2023-05-31"
"427","01-06-2023_01:35:25",12.49,"2023-06-01"
"428","01-06-2023_05:35:25",12.74,"2023-06-01"
"429","01-06-2023_09:35:25",12.82,"2023-06-01"
"430","01-06-2023_13:35:25",12.9,"2023-06-01"
"431","01-06-2023_17:35:25",12.99,"2023-06-01"
"432","01-06-2023_21:35:25",12.82,"2023-06-01"
"433","02-06-2023_01:35:25",12.99,"2023-06-02"
"434","02-06-2023_05:35:25",13.15,"2023-06-02"
"435","02-06-2023_09:35:25",13.07,"2023-06-02"
"436","02-06-2023_13:35:25",13.15,"2023-06-02"
"437","02-06-2023_17:35:25",13.24,"2023-06-02"
"438","02-06-2023_21:35:25",13.15,"2023-06-02"
"439","03-06-2023_01:35:25",13.07,"2023-06-03"
"440","03-06-2023_05:35:25",12.9,"2023-06-03"
"441","03-06-2023_09:35:25",12.41,"2023-06-03"
"442","03-06-2023_13:35:25",15.38,"2023-06-03"
"443","03-06-2023_17:35:25",12.66,"2023-06-03"
"444","03-06-2023_21:35:25",15.14,"2023-06-03"
"445","04-06-2023_01:35:25",13.32,"2023-06-04"
"446","04-06-2023_05:35:25",12.9,"2023-06-04"
"447","04-06-2023_09:35:25",13.4,"2023-06-04"
"448","04-06-2023_13:35:25",13.73,"2023-06-04"
"449","04-06-2023_17:35:25",13.82,"2023-06-04"
"450","04-06-2023_21:35:25",13.73,"2023-06-04"
"451","05-06-2023_01:35:25",13.98,"2023-06-05"
"452","05-06-2023_05:35:25",13.73,"2023-06-05"
"453","05-06-2023_09:35:25",13.82,"2023-06-05"
"454","05-06-2023_13:35:25",13.9,"2023-06-05"
"455","05-06-2023_17:35:25",13.82,"2023-06-05"
"456","05-06-2023_21:35:25",13.82,"2023-06-05"
"457","06-06-2023_01:35:25",13.9,"2023-06-06"
"458","06-06-2023_05:35:25",13.9,"2023-06-06"
"459","06-06-2023_09:35:25",13.82,"2023-06-06"
"460","06-06-2023_13:35:25",13.82,"2023-06-06"
"461","06-06-2023_17:35:25",13.82,"2023-06-06"
"462","06-06-2023_21:35:25",13.9,"2023-06-06"
