"","Datetime_UTC","Internal_temp_C","Date"
"188","13-07-2022_07:22:24",12.57,"2022-07-13"
"189","13-07-2022_11:22:24",12.41,"2022-07-13"
"190","13-07-2022_15:22:24",12.32,"2022-07-13"
"191","13-07-2022_19:22:24",12.41,"2022-07-13"
"192","13-07-2022_23:22:24",12.32,"2022-07-13"
"193","14-07-2022_03:22:24",12.32,"2022-07-14"
"194","14-07-2022_07:22:24",12.32,"2022-07-14"
"195","14-07-2022_11:22:24",12.24,"2022-07-14"
"196","14-07-2022_15:22:24",12.24,"2022-07-14"
"197","14-07-2022_19:22:24",12.41,"2022-07-14"
"198","14-07-2022_23:22:24",12.41,"2022-07-14"
"199","15-07-2022_03:22:24",12.41,"2022-07-15"
"200","15-07-2022_07:22:24",12.57,"2022-07-15"
"201","15-07-2022_11:22:24",12.41,"2022-07-15"
"202","15-07-2022_15:22:24",12.57,"2022-07-15"
"203","15-07-2022_19:22:24",12.66,"2022-07-15"
"204","15-07-2022_23:22:24",12.66,"2022-07-15"
"205","16-07-2022_03:22:24",12.66,"2022-07-16"
"206","16-07-2022_07:22:25",12.82,"2022-07-16"
"207","16-07-2022_11:22:25",13.15,"2022-07-16"
"208","16-07-2022_15:22:25",12.82,"2022-07-16"
"209","16-07-2022_19:22:25",12.82,"2022-07-16"
"210","16-07-2022_23:22:25",12.99,"2022-07-16"
"211","17-07-2022_03:22:25",12.57,"2022-07-17"
"212","17-07-2022_07:22:25",12.66,"2022-07-17"
"213","17-07-2022_11:22:25",12.57,"2022-07-17"
"214","17-07-2022_15:22:25",12.66,"2022-07-17"
"215","17-07-2022_19:22:25",12.66,"2022-07-17"
"216","17-07-2022_23:22:25",12.82,"2022-07-17"
"217","18-07-2022_03:22:25",12.82,"2022-07-18"
"218","18-07-2022_07:22:25",12.82,"2022-07-18"
"219","18-07-2022_11:22:25",12.82,"2022-07-18"
"220","18-07-2022_15:22:25",12.82,"2022-07-18"
"221","18-07-2022_19:22:25",12.9,"2022-07-18"
"222","18-07-2022_23:22:25",12.99,"2022-07-18"
"223","19-07-2022_03:22:25",12.9,"2022-07-19"
"224","19-07-2022_07:22:25",12.82,"2022-07-19"
"225","19-07-2022_11:22:25",12.66,"2022-07-19"
"226","19-07-2022_15:22:25",12.16,"2022-07-19"
"227","19-07-2022_19:22:25",12.16,"2022-07-19"
"228","19-07-2022_23:22:25",12.74,"2022-07-19"
"229","20-07-2022_03:22:25",12.07,"2022-07-20"
"230","20-07-2022_07:22:25",11.91,"2022-07-20"
"231","20-07-2022_11:22:25",12.07,"2022-07-20"
"232","20-07-2022_15:22:25",11.91,"2022-07-20"
"233","20-07-2022_19:22:25",11.74,"2022-07-20"
"234","20-07-2022_23:22:25",11.99,"2022-07-20"
"235","21-07-2022_03:22:25",11.82,"2022-07-21"
"236","21-07-2022_07:22:25",11.99,"2022-07-21"
"237","21-07-2022_11:22:25",11.82,"2022-07-21"
"238","21-07-2022_15:22:25",11.66,"2022-07-21"
"239","21-07-2022_19:22:25",11.66,"2022-07-21"
"240","21-07-2022_23:22:25",11.66,"2022-07-21"
"241","22-07-2022_03:22:25",11.66,"2022-07-22"
"242","22-07-2022_07:22:25",11.91,"2022-07-22"
"243","22-07-2022_11:22:25",11.82,"2022-07-22"
"244","22-07-2022_15:22:25",11.82,"2022-07-22"
"245","22-07-2022_19:22:25",11.74,"2022-07-22"
"246","22-07-2022_23:22:25",11.74,"2022-07-22"
"247","23-07-2022_03:22:25",11.82,"2022-07-23"
"248","23-07-2022_07:22:25",11.82,"2022-07-23"
"249","23-07-2022_11:22:25",11.82,"2022-07-23"
"250","23-07-2022_15:22:25",11.82,"2022-07-23"
"251","23-07-2022_19:22:25",11.91,"2022-07-23"
"252","23-07-2022_23:22:25",11.91,"2022-07-23"
"253","24-07-2022_03:22:25",11.99,"2022-07-24"
"254","24-07-2022_07:22:25",11.66,"2022-07-24"
"255","24-07-2022_11:22:25",11.57,"2022-07-24"
"256","24-07-2022_15:22:25",11.66,"2022-07-24"
"257","24-07-2022_19:22:25",11.74,"2022-07-24"
"258","24-07-2022_23:22:25",11.57,"2022-07-24"
"259","25-07-2022_03:22:25",11.49,"2022-07-25"
"260","25-07-2022_07:22:25",11.41,"2022-07-25"
"261","25-07-2022_11:22:25",11.24,"2022-07-25"
"262","25-07-2022_15:22:25",11.24,"2022-07-25"
"263","25-07-2022_19:22:25",10.82,"2022-07-25"
"264","25-07-2022_23:22:25",10.74,"2022-07-25"
"265","26-07-2022_03:22:25",10.65,"2022-07-26"
"266","26-07-2022_07:22:25",10.49,"2022-07-26"
"267","26-07-2022_11:22:25",10.74,"2022-07-26"
"268","26-07-2022_15:22:25",10.74,"2022-07-26"
"269","26-07-2022_19:22:25",10.9,"2022-07-26"
"270","26-07-2022_23:22:25",10.99,"2022-07-26"
"271","27-07-2022_03:22:25",10.99,"2022-07-27"
"272","27-07-2022_07:22:25",10.9,"2022-07-27"
"273","27-07-2022_11:22:25",10.82,"2022-07-27"
"274","27-07-2022_15:22:25",10.82,"2022-07-27"
"275","27-07-2022_19:22:26",11.07,"2022-07-27"
"276","27-07-2022_23:22:26",10.99,"2022-07-27"
"277","28-07-2022_03:22:26",10.9,"2022-07-28"
"278","28-07-2022_07:22:26",10.99,"2022-07-28"
"279","28-07-2022_11:22:26",10.99,"2022-07-28"
"280","28-07-2022_15:22:26",10.99,"2022-07-28"
"281","28-07-2022_19:22:26",11.16,"2022-07-28"
"282","28-07-2022_23:22:26",11.16,"2022-07-28"
"283","29-07-2022_03:22:26",11.49,"2022-07-29"
"284","29-07-2022_07:22:26",11.16,"2022-07-29"
"285","29-07-2022_11:22:26",11.32,"2022-07-29"
"286","29-07-2022_15:22:26",11.16,"2022-07-29"
"287","29-07-2022_19:22:26",11.32,"2022-07-29"
"288","29-07-2022_23:22:26",11.24,"2022-07-29"
"289","30-07-2022_03:22:26",11.41,"2022-07-30"
"290","30-07-2022_07:22:26",11.74,"2022-07-30"
"291","30-07-2022_11:22:26",11.41,"2022-07-30"
"292","30-07-2022_15:22:26",11.49,"2022-07-30"
"293","30-07-2022_19:22:26",11.82,"2022-07-30"
"294","30-07-2022_23:22:26",11.91,"2022-07-30"
"295","31-07-2022_03:22:26",11.82,"2022-07-31"
"296","31-07-2022_07:22:26",11.82,"2022-07-31"
"297","31-07-2022_11:22:26",11.49,"2022-07-31"
"298","31-07-2022_15:22:26",11.49,"2022-07-31"
"299","31-07-2022_19:22:26",11.66,"2022-07-31"
"300","31-07-2022_23:22:26",11.49,"2022-07-31"
"301","01-08-2022_03:22:26",11.32,"2022-08-01"
"302","01-08-2022_07:22:26",11.41,"2022-08-01"
"303","01-08-2022_11:22:26",11.49,"2022-08-01"
"304","01-08-2022_15:22:26",11.41,"2022-08-01"
"305","01-08-2022_19:22:26",11.57,"2022-08-01"
"306","01-08-2022_23:22:26",11.74,"2022-08-01"
"307","02-08-2022_03:22:26",11.82,"2022-08-02"
"308","02-08-2022_07:22:26",11.82,"2022-08-02"
"309","02-08-2022_11:22:26",11.74,"2022-08-02"
"310","02-08-2022_15:22:26",11.74,"2022-08-02"
"311","02-08-2022_19:22:26",11.66,"2022-08-02"
"312","02-08-2022_23:22:26",11.57,"2022-08-02"
"313","03-08-2022_03:22:26",11.74,"2022-08-03"
"314","03-08-2022_07:22:26",11.82,"2022-08-03"
"315","03-08-2022_11:22:26",11.74,"2022-08-03"
"316","03-08-2022_15:22:26",11.66,"2022-08-03"
"317","03-08-2022_19:22:26",11.82,"2022-08-03"
"318","03-08-2022_23:22:26",11.74,"2022-08-03"
"319","04-08-2022_03:22:26",11.49,"2022-08-04"
"320","04-08-2022_07:22:26",11.74,"2022-08-04"
"321","04-08-2022_11:22:26",11.57,"2022-08-04"
"322","04-08-2022_15:22:26",11.99,"2022-08-04"
"323","04-08-2022_19:22:26",11.82,"2022-08-04"
"324","04-08-2022_23:22:26",11.57,"2022-08-04"
"325","05-08-2022_03:22:26",11.66,"2022-08-05"
"326","05-08-2022_07:22:26",11.99,"2022-08-05"
"327","05-08-2022_11:22:26",11.82,"2022-08-05"
"328","05-08-2022_15:22:26",11.82,"2022-08-05"
"329","05-08-2022_19:22:26",11.82,"2022-08-05"
"330","05-08-2022_23:22:26",11.74,"2022-08-05"
"331","06-08-2022_03:22:26",13.15,"2022-08-06"
"332","06-08-2022_07:22:26",13.9,"2022-08-06"
"333","06-08-2022_11:22:26",12.9,"2022-08-06"
"334","06-08-2022_15:22:26",12.24,"2022-08-06"
"335","06-08-2022_19:22:26",13.82,"2022-08-06"
"336","06-08-2022_23:22:26",13.15,"2022-08-06"
"337","07-08-2022_03:22:26",13.82,"2022-08-07"
"338","07-08-2022_07:22:26",13.65,"2022-08-07"
"339","07-08-2022_11:22:26",13.73,"2022-08-07"
"340","07-08-2022_15:22:26",13.32,"2022-08-07"
"341","07-08-2022_19:22:26",13.4,"2022-08-07"
"342","07-08-2022_23:22:26",13.65,"2022-08-07"
"343","08-08-2022_03:22:27",13.9,"2022-08-08"
"344","08-08-2022_07:22:27",13.82,"2022-08-08"
"345","08-08-2022_11:22:27",13.82,"2022-08-08"
"346","08-08-2022_15:22:27",14.56,"2022-08-08"
"347","08-08-2022_19:22:27",13.82,"2022-08-08"
"348","08-08-2022_23:22:27",13.73,"2022-08-08"
"349","09-08-2022_03:22:27",13.48,"2022-08-09"
"350","09-08-2022_07:22:27",12.82,"2022-08-09"
"351","09-08-2022_11:22:27",13.9,"2022-08-09"
"352","09-08-2022_15:22:27",14.31,"2022-08-09"
"353","09-08-2022_19:22:27",14.31,"2022-08-09"
"354","09-08-2022_23:22:27",14.23,"2022-08-09"
"355","10-08-2022_03:22:27",14.15,"2022-08-10"
"356","10-08-2022_07:22:27",14.23,"2022-08-10"
"357","10-08-2022_11:22:27",14.15,"2022-08-10"
"358","10-08-2022_15:22:27",13.98,"2022-08-10"
"359","10-08-2022_19:22:27",14.15,"2022-08-10"
"360","10-08-2022_23:22:27",14.31,"2022-08-10"
"361","11-08-2022_03:22:27",14.31,"2022-08-11"
"362","11-08-2022_07:22:27",14.64,"2022-08-11"
"363","11-08-2022_11:22:27",14.31,"2022-08-11"
"364","11-08-2022_15:22:27",14.23,"2022-08-11"
"365","11-08-2022_19:22:27",14.64,"2022-08-11"
"366","11-08-2022_23:22:27",14.48,"2022-08-11"
"367","12-08-2022_03:22:27",14.64,"2022-08-12"
"368","12-08-2022_07:22:27",14.56,"2022-08-12"
"369","12-08-2022_11:22:27",14.64,"2022-08-12"
"370","12-08-2022_15:22:27",14.48,"2022-08-12"
"371","12-08-2022_19:22:27",14.39,"2022-08-12"
"372","12-08-2022_23:22:27",14.48,"2022-08-12"
"373","13-08-2022_03:22:27",14.23,"2022-08-13"
"374","13-08-2022_07:22:27",13.48,"2022-08-13"
"375","13-08-2022_11:22:27",12.82,"2022-08-13"
"376","13-08-2022_15:22:27",12.74,"2022-08-13"
"377","13-08-2022_19:22:27",12.49,"2022-08-13"
"378","13-08-2022_23:22:27",12.41,"2022-08-13"
"379","14-08-2022_03:22:27",12.24,"2022-08-14"
"380","14-08-2022_07:22:27",11.82,"2022-08-14"
"381","14-08-2022_11:22:27",11.66,"2022-08-14"
"382","14-08-2022_15:22:27",11.74,"2022-08-14"
"383","14-08-2022_19:22:27",11.66,"2022-08-14"
"384","14-08-2022_23:22:27",11.49,"2022-08-14"
"385","15-08-2022_03:22:27",11.66,"2022-08-15"
"386","15-08-2022_07:22:27",11.32,"2022-08-15"
"387","15-08-2022_11:22:27",11.49,"2022-08-15"
"388","15-08-2022_15:22:27",11.49,"2022-08-15"
"389","15-08-2022_19:22:27",11.24,"2022-08-15"
"390","15-08-2022_23:22:27",11.66,"2022-08-15"
"391","16-08-2022_03:22:27",11.49,"2022-08-16"
"392","16-08-2022_07:22:27",11.41,"2022-08-16"
"393","16-08-2022_11:22:27",11.32,"2022-08-16"
"394","16-08-2022_15:22:27",11.32,"2022-08-16"
"395","16-08-2022_19:22:27",11.16,"2022-08-16"
"396","16-08-2022_23:22:27",11.32,"2022-08-16"
"397","17-08-2022_03:22:27",11.32,"2022-08-17"
"398","17-08-2022_07:22:27",11.16,"2022-08-17"
"399","17-08-2022_11:22:27",11.32,"2022-08-17"
"400","17-08-2022_15:22:27",11.41,"2022-08-17"
"401","17-08-2022_19:22:27",11.07,"2022-08-17"
"402","17-08-2022_23:22:27",11.32,"2022-08-17"
"403","18-08-2022_03:22:27",11.24,"2022-08-18"
"404","18-08-2022_07:22:27",11.16,"2022-08-18"
"405","18-08-2022_11:22:27",11.16,"2022-08-18"
"406","18-08-2022_15:22:27",11.16,"2022-08-18"
"407","18-08-2022_19:22:27",11.16,"2022-08-18"
"408","18-08-2022_23:22:27",11.32,"2022-08-18"
"409","19-08-2022_03:22:27",11.16,"2022-08-19"
"410","19-08-2022_07:22:27",11.16,"2022-08-19"
"411","19-08-2022_11:22:27",11.07,"2022-08-19"
"412","19-08-2022_15:22:27",11.16,"2022-08-19"
"413","19-08-2022_19:22:27",11.16,"2022-08-19"
"414","19-08-2022_23:22:28",11.16,"2022-08-19"
"415","20-08-2022_03:22:28",11.16,"2022-08-20"
"416","20-08-2022_07:22:28",11.24,"2022-08-20"
"417","20-08-2022_11:22:28",11.16,"2022-08-20"
"418","20-08-2022_15:22:28",11.24,"2022-08-20"
"419","20-08-2022_19:22:28",11.24,"2022-08-20"
"420","20-08-2022_23:22:28",11.24,"2022-08-20"
"421","21-08-2022_03:22:28",11.32,"2022-08-21"
"422","21-08-2022_07:22:28",11.24,"2022-08-21"
"423","21-08-2022_11:22:28",11.32,"2022-08-21"
"424","21-08-2022_15:22:28",11.41,"2022-08-21"
"425","21-08-2022_19:22:28",11.32,"2022-08-21"
"426","21-08-2022_23:22:28",11.32,"2022-08-21"
"427","22-08-2022_03:22:28",11.41,"2022-08-22"
"428","22-08-2022_07:22:28",11.49,"2022-08-22"
"429","22-08-2022_11:22:28",11.49,"2022-08-22"
"430","22-08-2022_15:22:28",11.49,"2022-08-22"
"431","22-08-2022_19:22:28",11.32,"2022-08-22"
"432","22-08-2022_23:22:28",11.24,"2022-08-22"
"433","23-08-2022_03:22:28",11.24,"2022-08-23"
"434","23-08-2022_07:22:28",11.32,"2022-08-23"
"435","23-08-2022_11:22:28",11.32,"2022-08-23"
"436","23-08-2022_15:22:28",11.32,"2022-08-23"
"437","23-08-2022_19:22:28",11.24,"2022-08-23"
"438","23-08-2022_23:22:28",11.24,"2022-08-23"
"439","24-08-2022_03:22:28",11.32,"2022-08-24"
"440","24-08-2022_07:22:28",11.32,"2022-08-24"
"441","24-08-2022_11:22:28",11.16,"2022-08-24"
"442","24-08-2022_15:22:28",11.32,"2022-08-24"
"443","24-08-2022_19:22:28",11.32,"2022-08-24"
"444","24-08-2022_23:22:28",11.24,"2022-08-24"
"445","25-08-2022_03:22:28",11.32,"2022-08-25"
"446","25-08-2022_07:22:28",11.24,"2022-08-25"
"447","25-08-2022_11:22:28",11.24,"2022-08-25"
"448","25-08-2022_15:22:28",11.32,"2022-08-25"
"449","25-08-2022_19:22:28",11.41,"2022-08-25"
"450","25-08-2022_23:22:28",11.32,"2022-08-25"
"451","26-08-2022_03:22:28",11.32,"2022-08-26"
"452","26-08-2022_07:22:28",11.32,"2022-08-26"
"453","26-08-2022_11:22:28",11.24,"2022-08-26"
"454","26-08-2022_15:22:28",11.41,"2022-08-26"
"455","26-08-2022_19:22:28",11.66,"2022-08-26"
"456","26-08-2022_23:22:28",11.49,"2022-08-26"
"457","27-08-2022_03:22:28",11.41,"2022-08-27"
"458","27-08-2022_07:22:28",11.41,"2022-08-27"
"459","27-08-2022_11:22:28",11.49,"2022-08-27"
"460","27-08-2022_15:22:28",11.41,"2022-08-27"
"461","27-08-2022_19:22:28",11.49,"2022-08-27"
"462","27-08-2022_23:22:28",11.74,"2022-08-27"
"463","28-08-2022_03:22:28",11.74,"2022-08-28"
"464","28-08-2022_07:22:28",11.66,"2022-08-28"
"465","28-08-2022_11:22:28",11.66,"2022-08-28"
"466","28-08-2022_15:22:28",11.66,"2022-08-28"
"467","28-08-2022_19:22:28",11.74,"2022-08-28"
"468","28-08-2022_23:22:28",11.82,"2022-08-28"
"469","29-08-2022_03:22:28",11.82,"2022-08-29"
"470","29-08-2022_07:22:28",11.74,"2022-08-29"
"471","29-08-2022_11:22:28",11.74,"2022-08-29"
"472","29-08-2022_15:22:28",11.91,"2022-08-29"
"473","29-08-2022_19:22:28",11.66,"2022-08-29"
"474","29-08-2022_23:22:28",11.99,"2022-08-29"
"475","30-08-2022_03:22:28",11.99,"2022-08-30"
"476","30-08-2022_07:22:28",11.99,"2022-08-30"
"477","30-08-2022_11:22:28",11.99,"2022-08-30"
"478","30-08-2022_15:22:28",11.74,"2022-08-30"
"479","30-08-2022_19:22:28",11.99,"2022-08-30"
"480","30-08-2022_23:22:28",11.91,"2022-08-30"
"481","31-08-2022_03:22:28",11.82,"2022-08-31"
