"","Datetime_UTC","Internal_temp_C","Date"
"93","13-01-2023_08:32:54",9.05,"2023-01-13"
"94","13-01-2023_12:32:54",9.05,"2023-01-13"
"95","13-01-2023_16:32:54",9.13,"2023-01-13"
"96","13-01-2023_20:32:54",9.22,"2023-01-13"
"97","14-01-2023_00:32:54",9.13,"2023-01-14"
"98","14-01-2023_04:32:54",9.13,"2023-01-14"
"99","14-01-2023_08:32:54",9.05,"2023-01-14"
"100","14-01-2023_12:32:54",9.39,"2023-01-14"
"101","14-01-2023_16:32:54",9.73,"2023-01-14"
"102","14-01-2023_20:32:54",10.06,"2023-01-14"
"103","15-01-2023_00:32:54",10.15,"2023-01-15"
"104","15-01-2023_04:32:54",9.9,"2023-01-15"
"105","15-01-2023_08:32:54",9.64,"2023-01-15"
"106","15-01-2023_12:32:54",9.47,"2023-01-15"
"107","15-01-2023_16:32:54",9.39,"2023-01-15"
"108","15-01-2023_20:32:54",9.3,"2023-01-15"
"109","16-01-2023_00:32:54",9.3,"2023-01-16"
"110","16-01-2023_04:32:54",9.64,"2023-01-16"
"111","16-01-2023_08:32:54",9.56,"2023-01-16"
"112","16-01-2023_12:32:54",9.39,"2023-01-16"
"113","16-01-2023_16:32:54",9.13,"2023-01-16"
"114","16-01-2023_20:32:54",9.05,"2023-01-16"
"115","17-01-2023_00:32:54",8.96,"2023-01-17"
"116","17-01-2023_04:32:54",8.79,"2023-01-17"
"117","17-01-2023_08:32:54",8.96,"2023-01-17"
"118","17-01-2023_12:32:54",8.96,"2023-01-17"
"119","17-01-2023_16:32:54",9.13,"2023-01-17"
"120","17-01-2023_20:32:54",9.22,"2023-01-17"
"121","18-01-2023_00:32:54",9.13,"2023-01-18"
"122","18-01-2023_04:32:54",9.13,"2023-01-18"
"123","18-01-2023_08:32:54",8.96,"2023-01-18"
"124","18-01-2023_12:32:54",8.88,"2023-01-18"
"125","18-01-2023_16:32:54",8.88,"2023-01-18"
"126","18-01-2023_20:32:54",9.05,"2023-01-18"
"127","19-01-2023_00:32:54",9.05,"2023-01-19"
"128","19-01-2023_04:32:54",9.05,"2023-01-19"
"129","19-01-2023_08:32:54",9.13,"2023-01-19"
"130","19-01-2023_12:32:54",9.22,"2023-01-19"
"131","19-01-2023_16:32:54",9.22,"2023-01-19"
"132","19-01-2023_20:32:54",9.3,"2023-01-19"
"133","20-01-2023_00:32:54",9.3,"2023-01-20"
"134","20-01-2023_04:32:54",9.3,"2023-01-20"
"135","20-01-2023_08:32:54",9.39,"2023-01-20"
"136","20-01-2023_12:32:54",9.39,"2023-01-20"
"137","20-01-2023_16:32:54",9.39,"2023-01-20"
"138","20-01-2023_20:32:54",9.39,"2023-01-20"
"139","21-01-2023_00:32:54",9.39,"2023-01-21"
"140","21-01-2023_04:32:54",9.47,"2023-01-21"
"141","21-01-2023_08:32:54",9.39,"2023-01-21"
"142","21-01-2023_12:32:54",9.39,"2023-01-21"
"143","21-01-2023_16:32:54",9.3,"2023-01-21"
"144","21-01-2023_20:32:54",9.13,"2023-01-21"
"145","22-01-2023_00:32:54",8.96,"2023-01-22"
"146","22-01-2023_04:32:54",8.79,"2023-01-22"
"147","22-01-2023_08:32:54",8.79,"2023-01-22"
"148","22-01-2023_12:32:54",8.79,"2023-01-22"
"149","22-01-2023_16:32:54",8.79,"2023-01-22"
"150","22-01-2023_20:32:54",8.54,"2023-01-22"
"151","23-01-2023_00:32:54",8.62,"2023-01-23"
"152","23-01-2023_04:32:54",8.45,"2023-01-23"
"153","23-01-2023_08:32:55",8.28,"2023-01-23"
"154","23-01-2023_12:32:55",8.71,"2023-01-23"
"155","23-01-2023_16:32:55",8.62,"2023-01-23"
"156","23-01-2023_20:32:55",8.45,"2023-01-23"
"157","24-01-2023_00:32:55",8.62,"2023-01-24"
"158","24-01-2023_04:32:55",8.45,"2023-01-24"
"159","24-01-2023_08:32:55",8.2,"2023-01-24"
"160","24-01-2023_12:32:55",8.28,"2023-01-24"
"161","24-01-2023_16:32:55",8.37,"2023-01-24"
"162","24-01-2023_20:32:55",8.28,"2023-01-24"
"163","25-01-2023_00:32:55",8.37,"2023-01-25"
"164","25-01-2023_04:32:55",8.45,"2023-01-25"
"165","25-01-2023_08:32:55",8.45,"2023-01-25"
"166","25-01-2023_12:32:55",8.62,"2023-01-25"
"167","25-01-2023_16:32:55",8.79,"2023-01-25"
"168","25-01-2023_20:32:55",8.62,"2023-01-25"
"169","26-01-2023_00:32:55",8.96,"2023-01-26"
"170","26-01-2023_04:32:55",8.96,"2023-01-26"
"171","26-01-2023_08:32:55",8.96,"2023-01-26"
"172","26-01-2023_12:32:55",9.05,"2023-01-26"
"173","26-01-2023_16:32:55",9.13,"2023-01-26"
"174","26-01-2023_20:32:55",8.96,"2023-01-26"
"175","27-01-2023_00:32:55",9.05,"2023-01-27"
"176","27-01-2023_04:32:55",9.05,"2023-01-27"
"177","27-01-2023_08:32:55",8.88,"2023-01-27"
"178","27-01-2023_12:32:55",8.79,"2023-01-27"
"179","27-01-2023_16:32:55",8.79,"2023-01-27"
"180","27-01-2023_20:32:55",8.79,"2023-01-27"
"181","28-01-2023_00:32:55",8.71,"2023-01-28"
"182","28-01-2023_04:32:55",8.71,"2023-01-28"
"183","28-01-2023_08:32:55",8.71,"2023-01-28"
"184","28-01-2023_12:32:55",8.71,"2023-01-28"
"185","28-01-2023_16:32:55",8.79,"2023-01-28"
"186","28-01-2023_20:32:55",8.79,"2023-01-28"
"187","29-01-2023_00:32:55",8.79,"2023-01-29"
"188","29-01-2023_04:32:55",8.96,"2023-01-29"
"189","29-01-2023_08:32:55",8.96,"2023-01-29"
"190","29-01-2023_12:32:55",8.96,"2023-01-29"
"191","29-01-2023_16:32:55",9.05,"2023-01-29"
"192","29-01-2023_20:32:55",9.05,"2023-01-29"
"193","30-01-2023_00:32:55",9.05,"2023-01-30"
"194","30-01-2023_04:32:55",9.05,"2023-01-30"
"195","30-01-2023_08:32:55",9.22,"2023-01-30"
"196","30-01-2023_12:32:55",9.13,"2023-01-30"
"197","30-01-2023_16:32:55",9.05,"2023-01-30"
"198","30-01-2023_20:32:55",9.05,"2023-01-30"
"199","31-01-2023_00:32:55",9.05,"2023-01-31"
"200","31-01-2023_04:32:55",9.05,"2023-01-31"
"201","31-01-2023_08:32:55",9.05,"2023-01-31"
"202","31-01-2023_12:32:55",9.05,"2023-01-31"
"203","31-01-2023_16:32:55",9.05,"2023-01-31"
"204","31-01-2023_20:32:55",9.13,"2023-01-31"
"205","01-02-2023_00:32:55",8.96,"2023-02-01"
"206","01-02-2023_04:32:55",8.79,"2023-02-01"
"207","01-02-2023_08:32:55",8.79,"2023-02-01"
"208","01-02-2023_12:32:55",8.79,"2023-02-01"
"209","01-02-2023_16:32:55",8.79,"2023-02-01"
"210","01-02-2023_20:32:55",8.45,"2023-02-01"
"211","02-02-2023_00:32:55",8.2,"2023-02-02"
"212","02-02-2023_04:32:55",8.03,"2023-02-02"
"213","02-02-2023_08:32:55",8.11,"2023-02-02"
"214","02-02-2023_12:32:55",8.11,"2023-02-02"
"215","02-02-2023_16:32:55",8.11,"2023-02-02"
"216","02-02-2023_20:32:55",8.37,"2023-02-02"
"217","03-02-2023_00:32:55",8.37,"2023-02-03"
"218","03-02-2023_04:32:55",8.28,"2023-02-03"
"219","03-02-2023_08:32:55",8.37,"2023-02-03"
"220","03-02-2023_12:32:55",8.45,"2023-02-03"
"221","03-02-2023_16:32:55",8.37,"2023-02-03"
"222","03-02-2023_20:32:55",8.2,"2023-02-03"
"223","04-02-2023_00:32:55",8.28,"2023-02-04"
"224","04-02-2023_04:32:55",8.11,"2023-02-04"
"225","04-02-2023_08:32:56",8.2,"2023-02-04"
"226","04-02-2023_12:32:56",8.2,"2023-02-04"
"227","04-02-2023_16:32:56",8.11,"2023-02-04"
"228","04-02-2023_20:32:56",8.11,"2023-02-04"
"229","05-02-2023_00:32:56",8.2,"2023-02-05"
"230","05-02-2023_04:32:56",8.2,"2023-02-05"
"231","05-02-2023_08:32:56",8.28,"2023-02-05"
"232","05-02-2023_12:32:56",8.11,"2023-02-05"
"233","05-02-2023_16:32:56",8.03,"2023-02-05"
"234","05-02-2023_20:32:56",8.03,"2023-02-05"
"235","06-02-2023_00:32:56",7.77,"2023-02-06"
"236","06-02-2023_04:32:56",7.77,"2023-02-06"
"237","06-02-2023_08:32:56",7.77,"2023-02-06"
"238","06-02-2023_12:32:56",8.03,"2023-02-06"
"239","06-02-2023_16:32:56",8.03,"2023-02-06"
"240","06-02-2023_20:32:56",8.03,"2023-02-06"
"241","07-02-2023_00:32:56",8.11,"2023-02-07"
"242","07-02-2023_04:32:56",8.11,"2023-02-07"
"243","07-02-2023_08:32:56",8.03,"2023-02-07"
"244","07-02-2023_12:32:56",8.11,"2023-02-07"
"245","07-02-2023_16:32:56",8.03,"2023-02-07"
"246","07-02-2023_20:32:56",8.03,"2023-02-07"
"247","08-02-2023_00:32:56",8.03,"2023-02-08"
"248","08-02-2023_04:32:56",8.11,"2023-02-08"
"249","08-02-2023_08:32:56",8.28,"2023-02-08"
"250","08-02-2023_12:32:56",8.37,"2023-02-08"
"251","08-02-2023_16:32:56",8.37,"2023-02-08"
"252","08-02-2023_20:32:56",8.37,"2023-02-08"
"253","09-02-2023_00:32:56",8.37,"2023-02-09"
"254","09-02-2023_04:32:56",8.2,"2023-02-09"
"255","09-02-2023_08:32:56",7.94,"2023-02-09"
"256","09-02-2023_12:32:56",8.03,"2023-02-09"
"257","09-02-2023_16:32:56",8.11,"2023-02-09"
"258","09-02-2023_20:32:56",8.11,"2023-02-09"
"259","10-02-2023_00:32:56",8.2,"2023-02-10"
"260","10-02-2023_04:32:56",8.37,"2023-02-10"
"261","10-02-2023_08:32:56",8.37,"2023-02-10"
"262","10-02-2023_12:32:56",8.54,"2023-02-10"
"263","10-02-2023_16:32:56",8.62,"2023-02-10"
"264","10-02-2023_20:32:56",8.62,"2023-02-10"
"265","11-02-2023_00:32:56",8.62,"2023-02-11"
"266","11-02-2023_04:32:56",8.71,"2023-02-11"
"267","11-02-2023_08:32:56",8.71,"2023-02-11"
"268","11-02-2023_12:32:56",8.96,"2023-02-11"
"269","11-02-2023_16:32:56",8.96,"2023-02-11"
"270","11-02-2023_20:32:56",8.88,"2023-02-11"
"271","12-02-2023_00:32:56",8.96,"2023-02-12"
"272","12-02-2023_04:32:56",9.05,"2023-02-12"
"273","12-02-2023_08:32:56",8.96,"2023-02-12"
"274","12-02-2023_12:32:56",8.96,"2023-02-12"
"275","12-02-2023_16:32:56",9.05,"2023-02-12"
"276","12-02-2023_20:32:56",8.96,"2023-02-12"
"277","13-02-2023_00:32:56",8.88,"2023-02-13"
"278","13-02-2023_04:32:56",9.05,"2023-02-13"
"279","13-02-2023_08:32:56",8.71,"2023-02-13"
"280","13-02-2023_12:32:56",8.03,"2023-02-13"
"281","13-02-2023_16:32:56",8.28,"2023-02-13"
"282","13-02-2023_20:32:56",8.11,"2023-02-13"
"283","14-02-2023_00:32:56",8.03,"2023-02-14"
"284","14-02-2023_04:32:56",8.11,"2023-02-14"
"285","14-02-2023_08:32:56",8.2,"2023-02-14"
"286","14-02-2023_12:32:56",8.11,"2023-02-14"
"287","14-02-2023_16:32:56",8.03,"2023-02-14"
"288","14-02-2023_20:32:56",7.94,"2023-02-14"
"289","15-02-2023_00:32:56",7.94,"2023-02-15"
"290","15-02-2023_04:32:56",8.11,"2023-02-15"
"291","15-02-2023_08:32:56",8.37,"2023-02-15"
"292","15-02-2023_12:32:56",8.28,"2023-02-15"
"293","15-02-2023_16:32:56",8.37,"2023-02-15"
"294","15-02-2023_20:32:56",8.37,"2023-02-15"
"295","16-02-2023_00:32:56",8.28,"2023-02-16"
"296","16-02-2023_04:32:56",8.37,"2023-02-16"
"297","16-02-2023_08:32:56",8.45,"2023-02-16"
"298","16-02-2023_12:32:57",8.45,"2023-02-16"
"299","16-02-2023_16:32:57",8.45,"2023-02-16"
"300","16-02-2023_20:32:57",8.45,"2023-02-16"
"301","17-02-2023_00:32:57",8.45,"2023-02-17"
"302","17-02-2023_04:32:57",8.45,"2023-02-17"
"303","17-02-2023_08:32:57",8.37,"2023-02-17"
"304","17-02-2023_12:32:57",8.28,"2023-02-17"
"305","17-02-2023_16:32:57",8.37,"2023-02-17"
"306","17-02-2023_20:32:57",8.45,"2023-02-17"
"307","18-02-2023_00:32:57",8.62,"2023-02-18"
"308","18-02-2023_04:32:57",8.54,"2023-02-18"
"309","18-02-2023_08:32:57",8.45,"2023-02-18"
"310","18-02-2023_12:32:57",8.54,"2023-02-18"
"311","18-02-2023_16:32:57",8.45,"2023-02-18"
"312","18-02-2023_20:32:57",8.54,"2023-02-18"
"313","19-02-2023_00:32:57",8.45,"2023-02-19"
"314","19-02-2023_04:32:57",8.37,"2023-02-19"
"315","19-02-2023_08:32:57",8.37,"2023-02-19"
"316","19-02-2023_12:32:57",8.45,"2023-02-19"
"317","19-02-2023_16:32:57",8.45,"2023-02-19"
"318","19-02-2023_20:32:57",8.37,"2023-02-19"
"319","20-02-2023_00:32:57",8.37,"2023-02-20"
"320","20-02-2023_04:32:57",8.28,"2023-02-20"
"321","20-02-2023_08:32:57",8.28,"2023-02-20"
"322","20-02-2023_12:32:57",8.45,"2023-02-20"
"323","20-02-2023_16:32:57",8.45,"2023-02-20"
"324","20-02-2023_20:32:57",8.45,"2023-02-20"
"325","21-02-2023_00:32:57",8.54,"2023-02-21"
"326","21-02-2023_04:32:57",8.45,"2023-02-21"
"327","21-02-2023_08:32:57",8.45,"2023-02-21"
"328","21-02-2023_12:32:57",8.62,"2023-02-21"
"329","21-02-2023_16:32:57",8.54,"2023-02-21"
"330","21-02-2023_20:32:57",8.54,"2023-02-21"
