"","UTC","Latitude","Longitude","platform","OL_31.5","OL_63","OL_125","OL_250","OL_500","OL_1000","OL_2000","OL_4000","OL_8000","OL_16000"
"1",2023-11-15,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2023-11-15 01:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2023-11-15 02:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2023-11-15 03:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2023-11-15 04:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2023-11-15 05:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2023-11-15 06:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2023-11-15 07:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2023-11-15 08:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2023-11-15 09:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2023-11-15 10:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2023-11-15 11:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2023-11-15 12:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2023-11-15 13:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2023-11-15 14:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2023-11-15 15:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",81.2464021827461,80.7574797614775,84.545546984358,89.8378298496357,90.2084113061459,91.9677398466972,93.5015142077823,94.0608087490481,90.4270515557227,88.1751678639119
"17",2023-11-15 16:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",92.11967506814,82.619708002054,79.8441774037487,82.6864591891848,83.5569583088521,88.3209432508601,90.8538056353903,89.4010374050699,83.8870245415163,82.6067627156617
"18",2023-11-15 17:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",100.892523141032,90.1896538760143,95.5856570097847,96.745988248616,96.5609643543212,98.453264120679,96.0603691094873,92.1080049759866,85.8451994852098,83.4553317179296
"19",2023-11-15 18:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",102.242148454448,90.8937389319387,92.0687098257691,93.3167915773612,94.7349582354163,96.7089688734454,94.6906700159415,91.6267676141689,86.0254511194559,84.0362279438973
"20",2023-11-15 19:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",94.5865932976808,85.258553365325,94.5624339665109,95.1600658475184,93.8451087677081,94.5176356128565,95.3179936023653,94.2496904764015,88.861902721927,86.2658447509362
"21",2023-11-15 20:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",84.8714293584184,80.6165924466218,84.9506877881813,87.386311390429,88.4072174710282,91.6199767454789,91.4005606162025,90.2116050760567,86.4661338979997,83.8394730216693
"22",2023-11-15 21:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",81.6637322307861,79.6715117649618,89.12027986061,88.38158893209,91.0018110665686,93.4869127277124,90.7000935753925,87.3077555691946,85.5721681925651,84.6508654878659
"23",2023-11-15 22:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",91.2387239362542,82.5146645567537,86.7460388916707,88.3398547038685,90.0562626991227,92.0703316909839,89.5352207861202,88.0978310224916,88.3245899141632,86.9613798912524
"24",2023-11-15 23:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",97.741021263423,92.6668379469046,98.7496327015836,94.4655983326008,98.2879576696855,97.4268286137917,94.2722086528781,91.4740974697939,90.1312108040213,87.9731805689928
"25",2023-11-16,-74.82,38.71,"NEFSC_DE_202311_DB01",101.304621531749,90.9139505749012,86.3342044469898,90.2763682800519,94.2864841163608,95.0909738850475,92.4372352326995,89.7212738802948,89.19717823413,87.6771132918857
"26",2023-11-16 01:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",95.2679800368635,87.2927940333151,86.7341565220405,90.5433244919375,93.1940242254838,95.0700922069423,92.9737364432627,91.2074441561613,90.9074770461599,88.9478976422468
"27",2023-11-16 02:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",88.6111939946069,84.9119582692861,87.2898972748728,89.917428929018,92.3843145554297,94.9529052613133,93.1293717347464,91.0964311931794,90.6148836853589,88.594394551335
"28",2023-11-16 03:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",80.6720873818539,82.3357385673431,85.7984561721601,88.7633487634779,91.4996436390233,94.0745332686815,92.2864608125458,90.466173918365,90.236272096393,88.3939719536044
"29",2023-11-16 04:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",87.2012832643459,81.8904811772301,87.2161901834386,88.8485356964354,91.2903775697213,93.6022111590832,91.4623903109874,89.5828622162457,89.5517857757759,87.9086007509965
"30",2023-11-16 05:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",95.610922726009,86.2204012894678,85.9920086732403,89.697285439882,92.9732646883154,94.9881792774876,92.70027548129,91.0491361024135,90.8838252041057,88.9676502951318
"31",2023-11-16 06:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",91.6940937483411,83.0125620174511,86.3767913980795,91.7628364188463,94.5925425146534,97.7506468020812,93.1541019770922,91.6092495673612,90.1401024068204,88.332167515021
"32",2023-11-16 07:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",84.6421817432223,81.234600319197,85.1885702016444,89.4585240697294,92.469444901611,94.5387594104804,92.3166233198251,90.9039912415634,90.7195626140156,89.0054576883403
"33",2023-11-16 08:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",81.5322498281331,81.1614000376454,84.9536361493462,88.8901970275112,91.5907098341987,93.9507346896403,91.5852751405273,90.0157361105757,89.9909288492759,88.4598005903611
"34",2023-11-16 09:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",91.5679873317007,83.6233642707989,91.9838964279091,92.2070098878568,93.7449678017365,94.6233188979679,91.7879921055928,90.4065366881479,90.3547528676865,88.7294110677891
"35",2023-11-16 10:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",99.3731792110911,88.1753356342844,94.1379292408,96.5217062794142,102.883718327967,96.7445878986337,92.0789318449852,90.337049278157,90.1544644391755,88.5113279295176
"36",2023-11-16 11:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",104.271565678463,111.61922514268,112.928428881483,110.812368283261,109.471569179795,108.473966554972,104.825845268084,100.703317855251,93.9916441874805,88.2153639829988
"37",2023-11-16 12:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",102.679008149906,92.3089625025907,92.2455690991072,94.0344930474412,94.7632827123448,97.1656277016187,94.7928063503808,92.3874568854051,89.5796019326564,87.5758753738154
"38",2023-11-16 13:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",100.859966962519,94.4397965552217,100.243806029019,101.924841328938,99.4838372761232,100.546729478779,99.5882855565736,100.371704266892,97.0806267380227,92.1999330975789
"39",2023-11-16 14:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",95.7861223951549,85.3340830578667,87.6428778203638,90.4157631522409,90.0040530720241,92.303475279634,89.8784160493548,89.1722090706456,87.4147864344631,85.6579778506042
"40",2023-11-16 15:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",86.1083741627583,80.1340729946172,91.1530736025151,92.2918864301726,92.1050495888559,92.6968240718914,89.1979869953794,88.1128206203066,84.0448393473019,82.5136958716178
"41",2023-11-16 16:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",88.5277606078703,86.6752936644053,96.2997290422501,95.6695304230096,97.3691408239576,99.558354231172,96.4563130913539,91.9202877863482,85.8033514352312,82.7294340334502
"42",2023-11-16 17:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",97.5373818441044,87.5969688816155,84.5359336858394,88.1978340473682,89.9265370462753,93.0130316742729,92.2188222999381,90.6873166687907,85.447428145984,82.7298056576286
"43",2023-11-16 18:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",105.398924668568,95.1796481314742,90.7875150785476,94.1306431424924,94.8080845546893,97.9777169416671,94.2551819451045,94.9130654906475,91.7456371027676,87.4959954456845
"44",2023-11-16 19:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",106.780145952059,96.3378872001717,87.1678388971264,88.7494721117724,88.9316828019025,88.9015317894128,83.8386211714045,87.4758787421882,86.2348662445336,86.2977525521023
"45",2023-11-16 20:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",101.177719769757,90.6622594093478,88.5810755238357,91.2167447220062,89.647795330665,86.671949151388,79.663054930532,84.3131726665921,86.1680387399249,89.2523353788335
"46",2023-11-16 21:00:00,-74.82,38.71,"NEFSC_DE_202311_DB01",93.341322546054,85.2656336771824,87.6908862048304,89.9122790508748,87.6186922286052,86.9335451557429,84.9295268274542,85.5670609571204,87.1308097299293,90.5620157460126
