"","UTC","Latitude","Longitude","platform","OL_31.5","OL_63","OL_125","OL_250","OL_500","OL_1000","OL_2000","OL_4000","OL_8000","OL_16000"
"1",2024-05-01,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2024-05-01 01:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2024-05-01 02:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2024-05-01 03:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2024-05-01 04:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2024-05-01 05:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2024-05-01 06:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2024-05-01 07:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2024-05-01 08:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2024-05-01 09:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-01 10:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-05-01 11:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2024-05-01 12:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2024-05-01 13:00:00,-74.82,38.71,"NEFSC_DE_202405_DB01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
