"","Datetime_UTC","Internal_temp_C","Date"
"53","17-04-2024_17:07:46",6.56,2024-04-17
"54","17-04-2024_21:07:46",6.56,2024-04-17
"55","18-04-2024_01:07:46",6.56,2024-04-18
"56","18-04-2024_05:07:46",6.56,2024-04-18
"57","18-04-2024_09:07:46",6.56,2024-04-18
"58","18-04-2024_13:07:46",6.47,2024-04-18
"59","18-04-2024_17:07:46",6.47,2024-04-18
"60","18-04-2024_21:07:46",6.56,2024-04-18
"61","19-04-2024_01:07:46",6.64,2024-04-19
"62","19-04-2024_05:07:46",6.82,2024-04-19
"63","19-04-2024_09:07:46",6.9,2024-04-19
"64","19-04-2024_13:07:46",7.16,2024-04-19
"65","19-04-2024_17:07:46",7.16,2024-04-19
"66","19-04-2024_21:07:46",7.34,2024-04-19
"67","20-04-2024_01:07:46",7.42,2024-04-20
"68","20-04-2024_05:07:46",7.68,2024-04-20
"69","20-04-2024_09:07:46",7.25,2024-04-20
"70","20-04-2024_13:07:46",7.25,2024-04-20
"71","20-04-2024_17:07:46",7.42,2024-04-20
"72","20-04-2024_21:07:46",7.34,2024-04-20
"73","21-04-2024_01:07:46",7.25,2024-04-21
"74","21-04-2024_05:07:46",7.25,2024-04-21
"75","21-04-2024_09:07:46",7.08,2024-04-21
"76","21-04-2024_13:07:46",7.25,2024-04-21
"77","21-04-2024_17:07:46",7.77,2024-04-21
"78","21-04-2024_21:07:46",7.42,2024-04-21
"79","22-04-2024_01:07:46",7.25,2024-04-22
"80","22-04-2024_05:07:46",7.34,2024-04-22
"81","22-04-2024_09:07:46",7.25,2024-04-22
"82","22-04-2024_13:07:46",7.34,2024-04-22
"83","22-04-2024_17:07:46",7.42,2024-04-22
"84","22-04-2024_21:07:46",7.25,2024-04-22
"85","23-04-2024_01:07:46",7.42,2024-04-23
"86","23-04-2024_05:07:46",7.42,2024-04-23
"87","23-04-2024_09:07:46",7.34,2024-04-23
"88","23-04-2024_13:07:46",7.42,2024-04-23
"89","23-04-2024_17:07:46",7.51,2024-04-23
"90","23-04-2024_21:07:46",7.51,2024-04-23
"91","24-04-2024_01:07:46",7.42,2024-04-24
"92","24-04-2024_05:07:46",7.51,2024-04-24
"93","24-04-2024_09:07:46",7.25,2024-04-24
"94","24-04-2024_13:07:46",7.16,2024-04-24
"95","24-04-2024_17:07:46",7.08,2024-04-24
"96","24-04-2024_21:07:46",7.08,2024-04-24
"97","25-04-2024_01:07:46",7.08,2024-04-25
"98","25-04-2024_05:07:46",6.99,2024-04-25
"99","25-04-2024_09:07:46",6.99,2024-04-25
"100","25-04-2024_13:07:46",7.08,2024-04-25
"101","25-04-2024_17:07:46",7.25,2024-04-25
"102","25-04-2024_21:07:46",7.34,2024-04-25
"103","26-04-2024_01:07:46",7.34,2024-04-26
"104","26-04-2024_05:07:46",7.6,2024-04-26
"105","26-04-2024_09:07:46",7.51,2024-04-26
"106","26-04-2024_13:07:46",7.42,2024-04-26
"107","26-04-2024_17:07:46",7.51,2024-04-26
"108","26-04-2024_21:07:47",7.42,2024-04-26
"109","27-04-2024_01:07:47",7.34,2024-04-27
"110","27-04-2024_05:07:47",7.42,2024-04-27
"111","27-04-2024_09:07:47",7.6,2024-04-27
"112","27-04-2024_13:07:47",7.6,2024-04-27
"113","27-04-2024_17:07:47",7.6,2024-04-27
"114","27-04-2024_21:07:47",7.51,2024-04-27
"115","28-04-2024_01:07:47",7.6,2024-04-28
"116","28-04-2024_05:07:47",7.6,2024-04-28
"117","28-04-2024_09:07:47",7.6,2024-04-28
"118","28-04-2024_13:07:47",6.99,2024-04-28
"119","28-04-2024_17:07:47",6.99,2024-04-28
"120","28-04-2024_21:07:47",6.82,2024-04-28
"121","29-04-2024_01:07:47",6.82,2024-04-29
"122","29-04-2024_05:07:47",6.73,2024-04-29
"123","29-04-2024_09:07:47",6.73,2024-04-29
"124","29-04-2024_13:07:47",6.47,2024-04-29
"125","29-04-2024_17:07:47",6.47,2024-04-29
"126","29-04-2024_21:07:47",6.64,2024-04-29
"127","30-04-2024_01:07:47",6.47,2024-04-30
"128","30-04-2024_05:07:47",6.47,2024-04-30
"129","30-04-2024_09:07:47",6.47,2024-04-30
"130","30-04-2024_13:07:47",6.47,2024-04-30
"131","30-04-2024_17:07:47",6.47,2024-04-30
"132","30-04-2024_21:07:47",6.56,2024-04-30
"133","01-05-2024_01:07:47",6.56,2024-05-01
"134","01-05-2024_05:07:47",6.47,2024-05-01
"135","01-05-2024_09:07:47",6.47,2024-05-01
"136","01-05-2024_13:07:47",6.47,2024-05-01
"137","01-05-2024_17:07:47",6.47,2024-05-01
"138","01-05-2024_21:07:47",6.47,2024-05-01
"139","02-05-2024_01:07:47",6.56,2024-05-02
"140","02-05-2024_05:07:47",6.56,2024-05-02
"141","02-05-2024_09:07:47",6.56,2024-05-02
"142","02-05-2024_13:07:47",6.82,2024-05-02
"143","02-05-2024_17:07:47",6.82,2024-05-02
"144","02-05-2024_21:07:47",6.9,2024-05-02
"145","03-05-2024_01:07:47",6.9,2024-05-03
"146","03-05-2024_05:07:47",6.9,2024-05-03
"147","03-05-2024_09:07:47",6.73,2024-05-03
"148","03-05-2024_13:07:47",6.99,2024-05-03
"149","03-05-2024_17:07:47",7.08,2024-05-03
"150","03-05-2024_21:07:47",7.16,2024-05-03
"151","04-05-2024_01:07:47",7.34,2024-05-04
"152","04-05-2024_05:07:47",7.34,2024-05-04
"153","04-05-2024_09:07:47",7.16,2024-05-04
"154","04-05-2024_13:07:47",7.42,2024-05-04
"155","04-05-2024_17:07:47",7.42,2024-05-04
"156","04-05-2024_21:07:47",7.16,2024-05-04
"157","05-05-2024_01:07:47",7.25,2024-05-05
"158","05-05-2024_05:07:47",7.25,2024-05-05
"159","05-05-2024_09:07:47",7.16,2024-05-05
"160","05-05-2024_13:07:47",7.25,2024-05-05
"161","05-05-2024_17:07:47",7.34,2024-05-05
"162","05-05-2024_21:07:47",7.34,2024-05-05
"163","06-05-2024_01:07:47",7.34,2024-05-06
"164","06-05-2024_05:07:47",7.34,2024-05-06
"165","06-05-2024_09:07:47",7.34,2024-05-06
"166","06-05-2024_13:07:47",7.34,2024-05-06
"167","06-05-2024_17:07:47",7.34,2024-05-06
"168","06-05-2024_21:07:47",7.25,2024-05-06
"169","07-05-2024_01:07:47",7.25,2024-05-07
"170","07-05-2024_05:07:47",7.34,2024-05-07
"171","07-05-2024_09:07:47",7.34,2024-05-07
"172","07-05-2024_13:07:47",7.25,2024-05-07
"173","07-05-2024_17:07:47",7.25,2024-05-07
"174","07-05-2024_21:07:47",7.25,2024-05-07
"175","08-05-2024_01:07:47",7.16,2024-05-08
"176","08-05-2024_05:07:47",7.25,2024-05-08
"177","08-05-2024_09:07:47",7.16,2024-05-08
"178","08-05-2024_13:07:47",7.16,2024-05-08
"179","08-05-2024_17:07:47",7.25,2024-05-08
"180","08-05-2024_21:07:48",7.16,2024-05-08
"181","09-05-2024_01:07:48",7.16,2024-05-09
"182","09-05-2024_05:07:48",7.16,2024-05-09
"183","09-05-2024_09:07:48",7.16,2024-05-09
"184","09-05-2024_13:07:48",7.16,2024-05-09
"185","09-05-2024_17:07:48",7.16,2024-05-09
"186","09-05-2024_21:07:48",7.08,2024-05-09
"187","10-05-2024_01:07:48",6.99,2024-05-10
"188","10-05-2024_05:07:48",7.16,2024-05-10
"189","10-05-2024_09:07:48",7.08,2024-05-10
"190","10-05-2024_13:07:48",6.99,2024-05-10
"191","10-05-2024_17:07:48",7.34,2024-05-10
"192","10-05-2024_21:07:48",7.34,2024-05-10
"193","11-05-2024_01:07:48",7.34,2024-05-11
"194","11-05-2024_05:07:48",7.51,2024-05-11
"195","11-05-2024_09:07:48",7.68,2024-05-11
"196","11-05-2024_13:07:48",8.2,2024-05-11
"197","11-05-2024_17:07:48",7.6,2024-05-11
"198","11-05-2024_21:07:48",8.37,2024-05-11
"199","12-05-2024_01:07:48",7.85,2024-05-12
"200","12-05-2024_05:07:48",7.85,2024-05-12
"201","12-05-2024_09:07:48",8.28,2024-05-12
"202","12-05-2024_13:07:48",8.45,2024-05-12
"203","12-05-2024_17:07:48",8.54,2024-05-12
"204","12-05-2024_21:07:48",8.96,2024-05-12
"205","13-05-2024_01:07:48",8.11,2024-05-13
"206","13-05-2024_05:07:48",8.11,2024-05-13
"207","13-05-2024_09:07:48",9.05,2024-05-13
"208","13-05-2024_13:07:48",8.2,2024-05-13
"209","13-05-2024_17:07:48",8.03,2024-05-13
"210","13-05-2024_21:07:48",8.11,2024-05-13
"211","14-05-2024_01:07:48",8.11,2024-05-14
"212","14-05-2024_05:07:48",7.94,2024-05-14
"213","14-05-2024_09:07:48",8.03,2024-05-14
"214","14-05-2024_13:07:48",7.6,2024-05-14
"215","14-05-2024_17:07:48",7.42,2024-05-14
"216","14-05-2024_21:07:48",7.42,2024-05-14
"217","15-05-2024_01:07:48",7.16,2024-05-15
"218","15-05-2024_05:07:48",7.16,2024-05-15
"219","15-05-2024_09:07:48",7.25,2024-05-15
"220","15-05-2024_13:07:48",7.16,2024-05-15
"221","15-05-2024_17:07:48",7.08,2024-05-15
"222","15-05-2024_21:07:48",7.16,2024-05-15
"223","16-05-2024_01:07:48",7.08,2024-05-16
"224","16-05-2024_05:07:48",7.25,2024-05-16
"225","16-05-2024_09:07:48",8.28,2024-05-16
"226","16-05-2024_13:07:48",8.45,2024-05-16
"227","16-05-2024_17:07:48",7.42,2024-05-16
"228","16-05-2024_21:07:48",7.68,2024-05-16
"229","17-05-2024_01:07:48",8.37,2024-05-17
"230","17-05-2024_05:07:48",8.45,2024-05-17
"231","17-05-2024_09:07:48",8.62,2024-05-17
"232","17-05-2024_13:07:48",9.13,2024-05-17
"233","17-05-2024_17:07:48",9.13,2024-05-17
"234","17-05-2024_21:07:48",9.05,2024-05-17
"235","18-05-2024_01:07:48",9.13,2024-05-18
"236","18-05-2024_05:07:48",8.79,2024-05-18
"237","18-05-2024_09:07:48",8.79,2024-05-18
"238","18-05-2024_13:07:48",8.79,2024-05-18
"239","18-05-2024_17:07:48",8.79,2024-05-18
"240","18-05-2024_21:07:48",8.71,2024-05-18
"241","19-05-2024_01:07:48",8.88,2024-05-19
"242","19-05-2024_05:07:48",8.96,2024-05-19
"243","19-05-2024_09:07:48",8.88,2024-05-19
"244","19-05-2024_13:07:48",8.37,2024-05-19
"245","19-05-2024_17:07:48",8.45,2024-05-19
"246","19-05-2024_21:07:48",8.62,2024-05-19
"247","20-05-2024_01:07:48",8.71,2024-05-20
"248","20-05-2024_05:07:48",9.05,2024-05-20
"249","20-05-2024_09:07:48",9.3,2024-05-20
"250","20-05-2024_13:07:49",9.39,2024-05-20
"251","20-05-2024_17:07:49",9.13,2024-05-20
"252","20-05-2024_21:07:49",8.45,2024-05-20
"253","21-05-2024_01:07:49",8.54,2024-05-21
"254","21-05-2024_05:07:49",8.45,2024-05-21
"255","21-05-2024_09:07:49",8.96,2024-05-21
"256","21-05-2024_13:07:49",8.96,2024-05-21
"257","21-05-2024_17:07:49",8.96,2024-05-21
"258","21-05-2024_21:07:49",8.96,2024-05-21
"259","22-05-2024_01:07:49",8.96,2024-05-22
"260","22-05-2024_05:07:49",8.88,2024-05-22
"261","22-05-2024_09:07:49",8.96,2024-05-22
"262","22-05-2024_13:07:49",8.96,2024-05-22
"263","22-05-2024_17:07:49",8.88,2024-05-22
"264","22-05-2024_21:07:49",8.96,2024-05-22
"265","23-05-2024_01:07:49",8.96,2024-05-23
"266","23-05-2024_05:07:49",8.96,2024-05-23
"267","23-05-2024_09:07:49",8.96,2024-05-23
"268","23-05-2024_13:07:49",8.96,2024-05-23
"269","23-05-2024_17:07:49",8.96,2024-05-23
"270","23-05-2024_21:07:49",8.88,2024-05-23
"271","24-05-2024_01:07:49",8.79,2024-05-24
"272","24-05-2024_05:07:49",8.88,2024-05-24
"273","24-05-2024_09:07:49",8.88,2024-05-24
"274","24-05-2024_13:07:49",8.79,2024-05-24
"275","24-05-2024_17:07:49",8.88,2024-05-24
"276","24-05-2024_21:07:49",8.88,2024-05-24
"277","25-05-2024_01:07:49",8.79,2024-05-25
"278","25-05-2024_05:07:49",8.88,2024-05-25
"279","25-05-2024_09:07:49",8.79,2024-05-25
"280","25-05-2024_13:07:49",8.62,2024-05-25
"281","25-05-2024_17:07:49",8.88,2024-05-25
"282","25-05-2024_21:07:49",8.88,2024-05-25
"283","26-05-2024_01:07:49",8.62,2024-05-26
"284","26-05-2024_05:07:49",8.71,2024-05-26
"285","26-05-2024_09:07:49",8.79,2024-05-26
"286","26-05-2024_13:07:49",8.62,2024-05-26
"287","26-05-2024_17:07:49",8.79,2024-05-26
"288","26-05-2024_21:07:49",8.62,2024-05-26
"289","27-05-2024_01:07:49",8.28,2024-05-27
"290","27-05-2024_05:07:49",8.54,2024-05-27
"291","27-05-2024_09:07:49",8.71,2024-05-27
"292","27-05-2024_13:07:49",8.28,2024-05-27
"293","27-05-2024_17:07:49",8.62,2024-05-27
"294","27-05-2024_21:07:49",8.37,2024-05-27
"295","28-05-2024_01:07:49",8.11,2024-05-28
"296","28-05-2024_05:07:49",7.94,2024-05-28
"297","28-05-2024_09:07:49",8.03,2024-05-28
"298","28-05-2024_13:07:49",7.94,2024-05-28
"299","28-05-2024_17:07:49",8.03,2024-05-28
"300","28-05-2024_21:07:49",8.03,2024-05-28
"301","29-05-2024_01:07:49",7.85,2024-05-29
"302","29-05-2024_05:07:49",7.94,2024-05-29
"303","29-05-2024_09:07:49",8.03,2024-05-29
"304","29-05-2024_13:07:49",8.11,2024-05-29
"305","29-05-2024_17:07:49",7.94,2024-05-29
"306","29-05-2024_21:07:49",8.03,2024-05-29
"307","30-05-2024_01:07:49",8.03,2024-05-30
"308","30-05-2024_05:07:49",8.03,2024-05-30
"309","30-05-2024_09:07:49",8.03,2024-05-30
"310","30-05-2024_13:07:49",8.03,2024-05-30
"311","30-05-2024_17:07:49",8.03,2024-05-30
"312","30-05-2024_21:07:49",8.03,2024-05-30
"313","31-05-2024_01:07:49",7.94,2024-05-31
"314","31-05-2024_05:07:49",8.03,2024-05-31
"315","31-05-2024_09:07:49",8.03,2024-05-31
"316","31-05-2024_13:07:49",8.28,2024-05-31
"317","31-05-2024_17:07:49",8.11,2024-05-31
"318","31-05-2024_21:07:49",8.28,2024-05-31
"319","01-06-2024_01:07:49",8.45,2024-06-01
"320","01-06-2024_05:07:49",8.28,2024-06-01
"321","01-06-2024_09:07:49",8.2,2024-06-01
"322","01-06-2024_13:07:49",8.71,2024-06-01
"323","01-06-2024_17:07:49",8.28,2024-06-01
"324","01-06-2024_21:07:50",8.28,2024-06-01
"325","02-06-2024_01:07:50",8.45,2024-06-02
"326","02-06-2024_05:07:50",8.28,2024-06-02
"327","02-06-2024_09:07:50",8.2,2024-06-02
"328","02-06-2024_13:07:50",8.37,2024-06-02
"329","02-06-2024_17:07:50",8.28,2024-06-02
"330","02-06-2024_21:07:50",8.2,2024-06-02
"331","03-06-2024_01:07:50",8.37,2024-06-03
"332","03-06-2024_05:07:50",8.2,2024-06-03
"333","03-06-2024_09:07:50",8.11,2024-06-03
"334","03-06-2024_13:07:50",8.2,2024-06-03
"335","03-06-2024_17:07:50",8.2,2024-06-03
"336","03-06-2024_21:07:50",8.03,2024-06-03
"337","04-06-2024_01:07:50",8.11,2024-06-04
"338","04-06-2024_05:07:50",8.2,2024-06-04
"339","04-06-2024_09:07:50",8.03,2024-06-04
"340","04-06-2024_13:07:50",8.11,2024-06-04
"341","04-06-2024_17:07:50",8.37,2024-06-04
"342","04-06-2024_21:07:50",8.2,2024-06-04
"343","05-06-2024_01:07:50",8.28,2024-06-05
"344","05-06-2024_05:07:50",8.37,2024-06-05
"345","05-06-2024_09:07:50",8.2,2024-06-05
"346","05-06-2024_13:07:50",8.2,2024-06-05
"347","05-06-2024_17:07:50",8.37,2024-06-05
"348","05-06-2024_21:07:50",8.11,2024-06-05
"349","06-06-2024_01:07:50",8.11,2024-06-06
"350","06-06-2024_05:07:50",8.28,2024-06-06
"351","06-06-2024_09:07:50",8.11,2024-06-06
"352","06-06-2024_13:07:50",7.85,2024-06-06
"353","06-06-2024_17:07:50",8.03,2024-06-06
"354","06-06-2024_21:07:50",7.94,2024-06-06
"355","07-06-2024_01:07:50",7.94,2024-06-07
"356","07-06-2024_05:07:50",8.03,2024-06-07
"357","07-06-2024_09:07:50",7.68,2024-06-07
"358","07-06-2024_13:07:50",7.6,2024-06-07
"359","07-06-2024_17:07:50",7.77,2024-06-07
"360","07-06-2024_21:07:50",7.51,2024-06-07
"361","08-06-2024_01:07:50",7.42,2024-06-08
"362","08-06-2024_05:07:50",7.68,2024-06-08
"363","08-06-2024_09:07:50",7.51,2024-06-08
"364","08-06-2024_13:07:50",7.51,2024-06-08
"365","08-06-2024_17:07:50",7.94,2024-06-08
"366","08-06-2024_21:07:50",7.77,2024-06-08
"367","09-06-2024_01:07:50",7.51,2024-06-09
"368","09-06-2024_05:07:50",7.85,2024-06-09
"369","09-06-2024_09:07:50",7.85,2024-06-09
"370","09-06-2024_13:07:50",7.68,2024-06-09
"371","09-06-2024_17:07:50",7.68,2024-06-09
"372","09-06-2024_21:07:50",7.6,2024-06-09
"373","10-06-2024_01:07:50",7.51,2024-06-10
"374","10-06-2024_05:07:50",7.6,2024-06-10
"375","10-06-2024_09:07:50",7.68,2024-06-10
"376","10-06-2024_13:07:50",7.42,2024-06-10
"377","10-06-2024_17:07:50",7.42,2024-06-10
"378","10-06-2024_21:07:50",7.51,2024-06-10
"379","11-06-2024_01:07:50",7.25,2024-06-11
"380","11-06-2024_05:07:50",7.34,2024-06-11
"381","11-06-2024_09:07:50",7.42,2024-06-11
"382","11-06-2024_13:07:50",7.42,2024-06-11
"383","11-06-2024_17:07:50",7.42,2024-06-11
"384","11-06-2024_21:07:50",7.77,2024-06-11
"385","12-06-2024_01:07:50",7.6,2024-06-12
"386","12-06-2024_05:07:50",7.51,2024-06-12
"387","12-06-2024_09:07:50",7.68,2024-06-12
"388","12-06-2024_13:07:50",8.03,2024-06-12
"389","12-06-2024_17:07:50",7.68,2024-06-12
"390","12-06-2024_21:07:50",7.85,2024-06-12
"391","13-06-2024_01:07:50",7.42,2024-06-13
"392","13-06-2024_05:07:50",7.42,2024-06-13
"393","13-06-2024_09:07:50",7.68,2024-06-13
"394","13-06-2024_13:07:50",7.85,2024-06-13
"395","13-06-2024_17:07:51",7.68,2024-06-13
"396","13-06-2024_21:07:51",7.77,2024-06-13
"397","14-06-2024_01:07:51",7.6,2024-06-14
"398","14-06-2024_05:07:51",7.42,2024-06-14
"399","14-06-2024_09:07:51",7.6,2024-06-14
"400","14-06-2024_13:07:51",7.34,2024-06-14
"401","14-06-2024_17:07:51",7.34,2024-06-14
"402","14-06-2024_21:07:51",7.51,2024-06-14
"403","15-06-2024_01:07:51",7.34,2024-06-15
"404","15-06-2024_05:07:51",7.34,2024-06-15
"405","15-06-2024_09:07:51",7.34,2024-06-15
"406","15-06-2024_13:07:51",7.34,2024-06-15
"407","15-06-2024_17:07:51",7.25,2024-06-15
"408","15-06-2024_21:07:51",7.25,2024-06-15
"409","16-06-2024_01:07:51",7.34,2024-06-16
"410","16-06-2024_05:07:51",7.16,2024-06-16
"411","16-06-2024_09:07:51",7.34,2024-06-16
"412","16-06-2024_13:07:51",7.51,2024-06-16
"413","16-06-2024_17:07:51",7.42,2024-06-16
"414","16-06-2024_21:07:51",7.6,2024-06-16
"415","17-06-2024_01:07:51",7.6,2024-06-17
"416","17-06-2024_05:07:51",7.42,2024-06-17
"417","17-06-2024_09:07:51",7.51,2024-06-17
"418","17-06-2024_13:07:51",7.77,2024-06-17
"419","17-06-2024_17:07:51",7.77,2024-06-17
"420","17-06-2024_21:07:51",7.51,2024-06-17
"421","18-06-2024_01:07:51",7.6,2024-06-18
"422","18-06-2024_05:07:51",7.34,2024-06-18
"423","18-06-2024_09:07:51",7.25,2024-06-18
"424","18-06-2024_13:07:51",7.51,2024-06-18
"425","18-06-2024_17:07:51",7.16,2024-06-18
"426","18-06-2024_21:07:51",7.08,2024-06-18
"427","19-06-2024_01:07:51",7.34,2024-06-19
"428","19-06-2024_05:07:51",6.99,2024-06-19
"429","19-06-2024_09:07:51",7.16,2024-06-19
"430","19-06-2024_13:07:51",7.34,2024-06-19
"431","19-06-2024_17:07:51",7.08,2024-06-19
"432","19-06-2024_21:07:51",7.08,2024-06-19
"433","20-06-2024_01:07:51",7.25,2024-06-20
"434","20-06-2024_05:07:51",6.99,2024-06-20
"435","20-06-2024_09:07:51",6.82,2024-06-20
"436","20-06-2024_13:07:51",7.08,2024-06-20
"437","20-06-2024_17:07:51",7.16,2024-06-20
"438","20-06-2024_21:07:51",6.73,2024-06-20
"439","21-06-2024_01:07:51",7.08,2024-06-21
"440","21-06-2024_05:07:51",6.9,2024-06-21
"441","21-06-2024_09:07:51",6.64,2024-06-21
"442","21-06-2024_13:07:51",6.99,2024-06-21
"443","21-06-2024_17:07:51",6.73,2024-06-21
"444","21-06-2024_21:07:51",6.47,2024-06-21
"445","22-06-2024_01:07:51",6.73,2024-06-22
"446","22-06-2024_05:07:51",6.3,2024-06-22
"447","22-06-2024_09:07:51",6.21,2024-06-22
"448","22-06-2024_13:07:51",6.21,2024-06-22
"449","22-06-2024_17:07:51",6.21,2024-06-22
"450","22-06-2024_21:07:51",6.38,2024-06-22
"451","23-06-2024_01:07:51",6.38,2024-06-23
"452","23-06-2024_05:07:51",6.47,2024-06-23
"453","23-06-2024_09:07:51",6.56,2024-06-23
"454","23-06-2024_13:07:51",6.3,2024-06-23
"455","23-06-2024_17:07:51",6.3,2024-06-23
"456","23-06-2024_21:07:51",6.21,2024-06-23
"457","24-06-2024_01:07:51",6.21,2024-06-24
"458","24-06-2024_05:07:51",6.3,2024-06-24
"459","24-06-2024_09:07:51",6.47,2024-06-24
"460","24-06-2024_13:07:51",6.73,2024-06-24
"461","24-06-2024_17:07:51",6.9,2024-06-24
"462","24-06-2024_21:07:51",6.82,2024-06-24
"463","25-06-2024_01:07:51",6.73,2024-06-25
"464","25-06-2024_05:07:51",6.64,2024-06-25
"465","25-06-2024_09:07:51",6.64,2024-06-25
"466","25-06-2024_13:07:51",6.73,2024-06-25
"467","25-06-2024_17:07:51",6.73,2024-06-25
"468","25-06-2024_21:07:51",6.64,2024-06-25
"469","26-06-2024_01:07:52",6.73,2024-06-26
"470","26-06-2024_05:07:52",6.82,2024-06-26
"471","26-06-2024_09:07:52",6.73,2024-06-26
"472","26-06-2024_13:07:52",6.82,2024-06-26
"473","26-06-2024_17:07:52",6.9,2024-06-26
"474","26-06-2024_21:07:52",6.73,2024-06-26
"475","27-06-2024_01:07:52",6.99,2024-06-27
"476","27-06-2024_05:07:52",7.16,2024-06-27
"477","27-06-2024_09:07:52",6.82,2024-06-27
"478","27-06-2024_13:07:52",7.08,2024-06-27
"479","27-06-2024_17:07:52",7.16,2024-06-27
"480","27-06-2024_21:07:52",6.99,2024-06-27
"481","28-06-2024_01:07:52",7.25,2024-06-28
"482","28-06-2024_05:07:52",7.34,2024-06-28
"483","28-06-2024_09:07:52",7.08,2024-06-28
"484","28-06-2024_13:07:52",7.16,2024-06-28
"485","28-06-2024_17:07:52",7.08,2024-06-28
"486","28-06-2024_21:07:52",6.9,2024-06-28
"487","29-06-2024_01:07:52",6.73,2024-06-29
"488","29-06-2024_05:07:52",6.73,2024-06-29
"489","29-06-2024_09:07:52",6.73,2024-06-29
"490","29-06-2024_13:07:52",6.73,2024-06-29
"491","29-06-2024_17:07:52",6.73,2024-06-29
"492","29-06-2024_21:07:52",6.73,2024-06-29
"493","30-06-2024_01:07:52",6.73,2024-06-30
"494","30-06-2024_05:07:52",6.73,2024-06-30
"495","30-06-2024_09:07:52",6.73,2024-06-30
"496","30-06-2024_13:07:52",6.82,2024-06-30
"497","30-06-2024_17:07:52",6.82,2024-06-30
"498","30-06-2024_21:07:52",6.82,2024-06-30
"499","01-07-2024_01:07:52",6.82,2024-07-01
"500","01-07-2024_05:07:52",6.82,2024-07-01
"501","01-07-2024_09:07:52",6.82,2024-07-01
"502","01-07-2024_13:07:52",6.82,2024-07-01
"503","01-07-2024_17:07:52",6.82,2024-07-01
"504","01-07-2024_21:07:52",6.82,2024-07-01
"505","02-07-2024_01:07:52",6.9,2024-07-02
"506","02-07-2024_05:07:52",6.73,2024-07-02
"507","02-07-2024_09:07:52",6.82,2024-07-02
"508","02-07-2024_13:07:52",6.9,2024-07-02
"509","02-07-2024_17:07:52",6.99,2024-07-02
"510","02-07-2024_21:07:52",7.08,2024-07-02
"511","03-07-2024_01:07:52",7.08,2024-07-03
"512","03-07-2024_05:07:52",7.16,2024-07-03
"513","03-07-2024_09:07:52",7.16,2024-07-03
"514","03-07-2024_13:07:52",7.25,2024-07-03
"515","03-07-2024_17:07:52",7.34,2024-07-03
"516","03-07-2024_21:07:52",7.34,2024-07-03
